journey_id,step_index,traveler_id,traveler_type,origin_place_id,destination_place_id,origin_borough,destination_borough,step_distance_km,step_physical_risk,step_symbolic_risk,mode,day_offset,timestamp_iso,encounter_creature,encounter_symbolic_event
23,2,trav_0023,senator,CAPEA_CAPEAST_STRI,DEADR_DEAD_RIVER_W,Capeast,Deadriver,24.88,5.0,6.5,motorcade,11,2037-03-05T06:00:00,True,True
23,3,trav_0023,senator,DEADR_DEAD_RIVER_W,CAPEA_CAPEAST_ARTE,Deadriver,Capeast,22.42,5.0,6.0,motorcade,12,2037-03-06T09:00:00,False,True
23,4,trav_0023,senator,CAPEA_CAPEAST_ARTE,MIRAD_TOWER_LEVEL_,Capeast,Mirado,16.56,5.0,6.5,motorcade,13,2037-03-07T09:00:00,False,True
23,5,trav_0023,senator,MIRAD_TOWER_LEVEL_,CAPIT_KACHOT_CARDH,Mirado,Capital,17.05,5.0,7.5,motorcade,14,2037-03-08T11:00:00,False,True
23,6,trav_0023,senator,CAPIT_KACHOT_CARDH,NORTH_HOUSE_OF_STO,Capital,Northo,19.94,3.5,6.5,motorcade,15,2037-03-09T12:00:00,False,True
24,0,trav_0024,archivist,CAPIT_SENATE_SQUAR,CAPEA_CAPEAST_ARTE,Capital,Capeast,18.97,3.5,5.0,truck,1,2037-06-18T00:00:00,False,False
24,1,trav_0024,archivist,CAPEA_CAPEAST_ARTE,CAPIT_CITY_WALL_QU,Capeast,Capital,22.62,4.0,4.5,car,6,2037-06-23T08:00:00,False,False
24,2,trav_0024,archivist,CAPIT_CITY_WALL_QU,DENSM_DENSMOK_HILL,Capital,Densmok,19.04,4.0,4.5,car,6,2037-06-23T08:00:00,False,False
24,3,trav_0024,archivist,DENSM_DENSMOK_HILL,CAPEA_RIVERSLAND_H,Densmok,Capeast,23.32,3.0,3.0,car,9,2037-06-26T09:00:00,False,False
24,4,trav_0024,archivist,CAPEA_RIVERSLAND_H,CAPIT_CITY_WALL_EA,Capeast,Capital,21.84,2.5,4.5,bus,12,2037-06-29T10:00:00,False,False
25,0,trav_0025,trader,DENSM_OVERPASS_GRA,CAPIT_CITY_WALL_QU,Densmok,Capital,16.37,4.0,5.0,truck,3,2038-12-31T03:00:00,False,False
25,1,trav_0025,trader,CAPIT_CITY_WALL_QU,NORTH_NORTHO_MARKE,Capital,Northo,17.73,3.5,6.5,truck,6,2039-01-03T09:00:00,False,True
25,2,trav_0025,trader,NORTH_NORTHO_MARKE,CAPIT_OUTER_ARCHIV,Northo,Capital,22.03,2.5,6.5,truck,8,2039-01-05T15:00:00,False,True
25,3,trav_0025,trader,CAPIT_OUTER_ARCHIV,DEADR_DEAD_RIVER_W,Capital,Deadriver,21.32,4.0,7.5,truck,10,2039-01-07T17:00:00,False,True
25,4,trav_0025,trader,DEADR_DEAD_RIVER_W,MIRAD_MIRADO_CAMPG,Deadriver,Mirado,14.74,4.5,8.0,truck,10,2039-01-07T18:00:00,False,True
26,0,trav_0026,senator,CAPIT_CENTRAL_ARCH,NORTH_NORTHO_GATEH,Capital,Northo,21.22,2.5,7.5,motorcade,1,2038-04-06T01:00:00,False,True
26,1,trav_0026,senator,NORTH_NORTHO_GATEH,CAPIT_DEADRIVER_FE,Northo,Capital,17.85,3.0,7.0,motorcade,5,2038-04-10T06:00:00,False,True
26,2,trav_0026,senator,CAPIT_DEADRIVER_FE,MIRAD_TOWER_LEVEL_,Capital,Mirado,15.26,4.5,8.5,motorcade,7,2038-04-12T09:00:00,False,True
26,3,trav_0026,senator,MIRAD_TOWER_LEVEL_,DEADR_FERRYMANS_DO,Mirado,Deadriver,22.88,5.5,9.5,motorcade,11,2038-04-16T17:00:00,True,True
26,4,trav_0026,senator,DEADR_FERRYMANS_DO,YELLE_TRAP_FIELDS_,Deadriver,Yeller,24.22,6.0,7.0,motorcade,16,2038-04-21T21:00:00,True,True
26,5,trav_0026,senator,YELLE_TRAP_FIELDS_,DEADR_DEADRIVER_SH,Yeller,Deadriver,14.32,6.0,6.5,motorcade,19,2038-04-24T01:00:00,True,True
27,0,trav_0027,mapmaker,CAPIT_CITY_WALL_EA,DENSM_DENSMOK_STRI,Capital,Densmok,22.3,3.0,4.5,unknown,0,2030-03-06T01:00:00,False,False
27,1,trav_0027,mapmaker,DENSM_DENSMOK_STRI,CAPEA_CAPEAST_WALM,Densmok,Capeast,18.87,3.0,3.0,unknown,3,2030-03-09T08:00:00,False,False
27,2,trav_0027,mapmaker,CAPEA_CAPEAST_WALM,MIRAD_TOWER_LEVEL_,Capeast,Mirado,18.56,4.5,6.5,on_foot,4,2030-03-10T16:00:00,False,True
27,3,trav_0027,mapmaker,MIRAD_TOWER_LEVEL_,CAPIT_CAPITAL_TRAI,Mirado,Capital,17.8,5.0,7.0,unknown,4,2030-03-10T20:00:00,False,True
27,4,trav_0027,mapmaker,CAPIT_CAPITAL_TRAI,DENSM_DENSMOK_BUS_,Capital,Densmok,19.8,3.5,3.5,on_foot,6,2030-03-12T20:00:00,False,False
27,5,trav_0027,mapmaker,DENSM_DENSMOK_BUS_,MIRAD_TOWER_LEVEL_,Densmok,Mirado,18.35,4.5,6.5,on_foot,10,2030-03-16T20:00:00,False,True
27,6,trav_0027,mapmaker,MIRAD_TOWER_LEVEL_,DEADR_DEADRIVER_SH,Mirado,Deadriver,16.25,5.5,9.0,unknown,11,2030-03-17T22:00:00,False,True
27,7,trav_0027,mapmaker,DEADR_DEADRIVER_SH,YELLE_FLOODED_SINK,Deadriver,Yeller,17.61,7.0,8.0,unknown,12,2030-03-18T05:00:00,True,True
27,8,trav_0027,mapmaker,YELLE_FLOODED_SINK,DEADR_DEAD_RIVER_W,Yeller,Deadriver,15.93,7.5,8.5,on_foot,15,2030-03-21T13:00:00,True,True
28,0,trav_0028,novice,NORTH_NORTH_RIDGE_,CAPIT_DEADRIVER_FE,Northo,Capital,20.48,3.5,8.0,pilgrim_bus,4,2031-04-18T01:00:00,False,True
28,1,trav_0028,novice,CAPIT_DEADRIVER_FE,DEADR_BROKEN_DEADR,Capital,Deadriver,23.58,5.0,8.0,on_foot,9,2031-04-23T06:00:00,True,True
28,2,trav_0028,novice,DEADR_BROKEN_DEADR,YELLE_STALL_TOWN_B,Deadriver,Yeller,14.84,6.5,7.0,on_foot,14,2031-04-28T07:00:00,True,True
28,3,trav_0028,novice,YELLE_STALL_TOWN_B,CAPIT_OUTER_ARCHIV,Yeller,Capital,23.97,4.0,5.5,on_foot,16,2031-04-30T12:00:00,True,False
28,4,trav_0028,novice,CAPIT_OUTER_ARCHIV,NORTH_NORTHO_MARKE,Capital,Northo,16.6,2.5,6.5,on_foot,17,2031-05-01T16:00:00,False,True
28,5,trav_0028,novice,NORTH_NORTHO_MARKE,MIRAD_MIRADO_CAMPG,Northo,Mirado,15.91,3.0,7.0,on_foot,18,2031-05-02T17:00:00,False,True
29,0,trav_0029,mapmaker,CAPIT_CAPITAL_TRAI,NORTH_HOUSE_OF_THE,Capital,Northo,17.16,3.5,6.5,unknown,5,2030-07-02T01:00:00,False,True
29,1,trav_0029,mapmaker,NORTH_HOUSE_OF_THE,MIRAD_TOWER_LEVEL_,Northo,Mirado,19.09,4.5,9.5,unknown,9,2030-07-06T01:00:00,False,True
29,2,trav_0029,mapmaker,MIRAD_TOWER_LEVEL_,DEADR_DEADRIVER_SH,Mirado,Deadriver,24.0,5.5,9.0,unknown,13,2030-07-10T04:00:00,False,True
29,3,trav_0029,mapmaker,DEADR_DEADRIVER_SH,CAPIT_OUTER_ARCHIV,Deadriver,Capital,19.52,3.5,7.0,unknown,13,2030-07-10T11:00:00,True,True
29,4,trav_0029,mapmaker,CAPIT_OUTER_ARCHIV,MIRAD_TOWER_LEVEL_,Capital,Mirado,24.81,4.0,8.0,on_foot,13,2030-07-10T19:00:00,False,True
29,5,trav_0029,mapmaker,MIRAD_TOWER_LEVEL_,DEADR_BROKEN_DEADR,Mirado,Deadriver,14.43,6.5,9.5,on_foot,19,2030-07-16T02:00:00,False,True
29,6,trav_0029,mapmaker,DEADR_BROKEN_DEADR,MIRAD_TOWER_LEVEL_,Deadriver,Mirado,18.0,6.5,9.5,unknown,21,2030-07-18T08:00:00,False,True
29,7,trav_0029,mapmaker,MIRAD_TOWER_LEVEL_,NORTH_HOUSE_OF_THE,Mirado,Northo,21.47,4.5,9.5,on_foot,21,2030-07-18T13:00:00,False,True
30,0,trav_0030,trader,DENSM_DENSMOK_BUS_,CAPIT_OUTER_ARCHIV,Densmok,Capital,17.99,2.5,4.5,truck,1,2038-06-02T03:00:00,False,False
30,1,trav_0030,trader,CAPIT_OUTER_ARCHIV,CAPEA_DUSTY_SOCCER,Capital,Capeast,24.42,2.5,4.5,cart,4,2038-06-05T06:00:00,False,False
30,2,trav_0030,trader,CAPEA_DUSTY_SOCCER,MIRAD_TOWER_LEVEL_,Capeast,Mirado,25.0,4.5,6.5,truck,5,2038-06-06T07:00:00,False,True
30,3,trav_0030,trader,MIRAD_TOWER_LEVEL_,CAPIT_PAPER_BINDER,Mirado,Capital,23.29,4.0,7.5,cart,5,2038-06-06T15:00:00,False,True
30,4,trav_0030,trader,CAPIT_PAPER_BINDER,CAPEA_CAPEAST_STRI,Capital,Capeast,21.28,3.0,4.5,truck,9,2038-06-10T17:00:00,False,False
30,5,trav_0030,trader,CAPEA_CAPEAST_STRI,MIRAD_MIRADO_CAMPG,Capeast,Mirado,15.7,3.5,5.5,truck,10,2038-06-11T19:00:00,False,True
30,6,trav_0030,trader,MIRAD_MIRADO_CAMPG,NORTH_NORTH_RIDGE_,Mirado,Northo,14.48,3.5,8.0,truck,12,2038-06-13T22:00:00,False,True
30,7,trav_0030,trader,NORTH_NORTH_RIDGE_,CAPIT_CITY_WALL_QU,Northo,Capital,20.72,4.0,7.5,cart,18,2038-06-19T05:00:00,False,True
30,8,trav_0030,trader,CAPIT_CITY_WALL_QU,CAPEA_RIVERSLAND_H,Capital,Capeast,19.87,3.0,4.5,cart,20,2038-06-21T12:00:00,False,False
30,9,trav_0030,trader,CAPEA_RIVERSLAND_H,YELLE_QUARRY_RIM_S,Capeast,Yeller,18.05,4.5,3.5,truck,24,2038-06-25T19:00:00,True,False
31,0,trav_0031,archivist,CAPIT_CITY_WALL_QU,DEADR_DEAD_RIVER_W,Capital,Deadriver,18.96,5.0,7.5,car,2,2031-04-29T00:00:00,False,True
31,1,trav_0031,archivist,DEADR_DEAD_RIVER_W,CAPEA_DUSTY_SOCCER,Deadriver,Capeast,19.52,4.5,6.0,car,3,2031-04-30T06:00:00,False,True
31,2,trav_0031,archivist,CAPEA_DUSTY_SOCCER,MIRAD_MIRADO_GATE_,Capeast,Mirado,16.47,3.5,6.0,truck,5,2031-05-02T07:00:00,False,True
31,3,trav_0031,archivist,MIRAD_MIRADO_GATE_,CAPIT_SENATE_SQUAR,Mirado,Capital,21.15,3.5,8.0,bus,6,2031-05-03T09:00:00,False,True
31,4,trav_0031,archivist,CAPIT_SENATE_SQUAR,NORTH_NORTHO_GATEH,Capital,Northo,17.16,3.0,7.0,truck,9,2031-05-06T11:00:00,False,True
31,5,trav_0031,archivist,NORTH_NORTHO_GATEH,MIRAD_TOWER_LEVEL_,Northo,Mirado,19.16,4.5,8.5,bus,13,2031-05-10T11:00:00,False,True
31,6,trav_0031,archivist,MIRAD_TOWER_LEVEL_,DEADR_DEADRIVER_SH,Mirado,Deadriver,14.21,5.5,9.0,truck,14,2031-05-11T13:00:00,False,True
31,7,trav_0031,archivist,DEADR_DEADRIVER_SH,CAPIT_SENATE_SQUAR,Deadriver,Capital,20.7,4.0,7.5,bus,17,2031-05-14T14:00:00,False,True
31,8,trav_0031,archivist,CAPIT_SENATE_SQUAR,NORTH_NORTHO_MARKE,Capital,Northo,17.31,3.0,7.0,car,17,2031-05-14T17:00:00,False,True
32,0,trav_0032,novice,CAPIT_DEADRIVER_FE,DEADR_FERRYMANS_DO,Capital,Deadriver,19.76,4.0,8.0,on_foot,2,2036-03-24T01:00:00,False,True
32,1,trav_0032,novice,DEADR_FERRYMANS_DO,CAPEA_CAPEAST_YOUT,Deadriver,Capeast,18.29,3.5,6.5,pilgrim_bus,5,2036-03-27T01:00:00,False,True
32,2,trav_0032,novice,CAPEA_CAPEAST_YOUT,CAPIT_DEADRIVER_FE,Capeast,Capital,16.79,2.5,5.5,on_foot,5,2036-03-27T06:00:00,False,False
33,0,trav_0033,trader,YELLE_TRAP_FIELDS_,DEADR_DEAD_RIVER_W,Yeller,Deadriver,24.88,6.5,7.0,truck,4,2034-09-17T07:00:00,True,True
33,1,trav_0033,trader,DEADR_DEAD_RIVER_W,CAPEA_MIRADO_STICK,Deadriver,Capeast,14.4,4.5,7.0,cart,9,2034-09-22T10:00:00,True,True
33,2,trav_0033,trader,CAPEA_MIRADO_STICK,DEADR_DEAD_RIVER_W,Capeast,Deadriver,23.52,4.5,7.0,truck,11,2034-09-24T14:00:00,True,True
33,3,trav_0033,trader,DEADR_DEAD_RIVER_W,DEADR_FERRYMANS_DO,Deadriver,Deadriver,5.81,5.5,9.0,truck,14,2034-09-27T21:00:00,False,True
33,4,trav_0033,trader,DEADR_FERRYMANS_DO,CAPIT_KACHOT_CARDH,Deadriver,Capital,17.73,4.5,7.0,truck,16,2034-09-29T04:00:00,False,True
33,5,trav_0033,trader,CAPIT_KACHOT_CARDH,CAPIT_CENTRAL_ARCH,Capital,Capital,11.17,3.0,6.5,tram,20,2034-10-03T08:00:00,False,False
33,6,trav_0033,trader,CAPIT_CENTRAL_ARCH,CAPIT_KACHOT_CARDH,Capital,Capital,9.0,3.0,6.5,tram,20,2034-10-03T14:00:00,False,False
33,7,trav_0033,trader,CAPIT_KACHOT_CARDH,CAPEA_RIVERSLAND_S,Capital,Capeast,20.0,3.0,4.0,cart,22,2034-10-05T15:00:00,False,False
33,8,trav_0033,trader,CAPEA_RIVERSLAND_S,DEADR_FERRYMANS_DO,Capeast,Deadriver,17.61,3.5,6.0,truck,24,2034-10-07T19:00:00,False,True
34,0,trav_0034,teen,DENSM_DENSMOK_HILL,YELLE_QUARRY_RIM_S,Densmok,Yeller,22.59,5.5,3.5,bus,0,2032-10-22T02:00:00,True,False
34,1,trav_0034,teen,YELLE_QUARRY_RIM_S,CAPIT_INNER_TENEME,Yeller,Capital,16.6,6.0,4.0,car,5,2032-10-27T07:00:00,True,False
34,2,trav_0034,teen,CAPIT_INNER_TENEME,CAPEA_DEAD_RIVER_O,Capital,Capeast,18.21,4.0,5.0,truck,9,2032-10-31T07:00:00,False,False
34,3,trav_0034,teen,CAPEA_DEAD_RIVER_O,DEADR_DEAD_RIVER_E,Capeast,Deadriver,15.69,4.5,7.5,bus,12,2032-11-03T12:00:00,False,True
34,4,trav_0034,teen,DEADR_DEAD_RIVER_E,CAPIT_CENTRAL_ARCH,Deadriver,Capital,20.31,4.0,8.5,truck,16,2032-11-07T17:00:00,False,True
35,0,trav_0035,trader,YELLE_YELLER_GUIDE,CAPIT_KACHOT_CARDH,Yeller,Capital,23.38,3.5,5.0,truck,3,2033-02-08T02:00:00,True,False
35,1,trav_0035,trader,CAPIT_KACHOT_CARDH,DENSM_OLD_QUARRY_R,Capital,Densmok,24.97,4.0,4.0,truck,8,2033-02-13T07:00:00,False,False
35,2,trav_0035,trader,DENSM_OLD_QUARRY_R,YELLE_STALL_TOWN_W,Densmok,Yeller,21.8,4.5,4.0,truck,12,2033-02-17T15:00:00,True,False
35,3,trav_0035,trader,YELLE_STALL_TOWN_W,DEADR_BROKEN_DEADR,Yeller,Deadriver,23.8,6.0,7.0,truck,13,2033-02-18T17:00:00,True,True
36,0,trav_0036,novice,NORTH_NORTHO_MARKE,MIRAD_MIRADO_STICK,Northo,Mirado,15.38,4.0,7.5,pilgrim_bus,2,2036-10-05T01:00:00,False,True
36,1,trav_0036,novice,MIRAD_MIRADO_STICK,NORTH_COLLAPSED_CH,Mirado,Northo,19.12,5.0,8.0,on_foot,6,2036-10-09T06:00:00,False,True
36,2,trav_0036,novice,NORTH_COLLAPSED_CH,CAPIT_CITY_WALL_QU,Northo,Capital,23.66,4.5,7.0,on_foot,10,2036-10-13T08:00:00,False,True
36,3,trav_0036,novice,CAPIT_CITY_WALL_QU,NORTH_NORTHO_MARKE,Capital,Northo,18.76,3.5,6.5,on_foot,10,2036-10-13T09:00:00,False,True
37,0,trav_0037,trader,YELLE_FLOODED_SINK,YELLE_OLD_ROPE_BRI,Yeller,Yeller,11.16,8.5,7.5,on_foot,0,2039-06-27T00:00:00,True,False
37,1,trav_0037,trader,YELLE_OLD_ROPE_BRI,DEADR_DEAD_RIVER_W,Yeller,Deadriver,14.5,7.0,8.0,cart,5,2039-07-02T04:00:00,True,True
37,2,trav_0037,trader,DEADR_DEAD_RIVER_W,CAPEA_DEAD_RIVER_O,Deadriver,Capeast,22.44,4.5,7.5,truck,8,2039-07-05T04:00:00,False,True
37,3,trav_0037,trader,CAPEA_DEAD_RIVER_O,CAPIT_SENATE_SQUAR,Capeast,Capital,21.06,3.0,6.5,cart,10,2039-07-07T11:00:00,False,False
37,4,trav_0037,trader,CAPIT_SENATE_SQUAR,DEADR_DEADRIVER_SH,Capital,Deadriver,22.85,4.0,7.5,cart,15,2039-07-12T17:00:00,True,True
37,5,trav_0037,trader,DEADR_DEADRIVER_SH,MIRAD_TOWER_LEVEL_,Deadriver,Mirado,21.57,5.5,9.0,truck,17,2039-07-14T00:00:00,False,True
37,6,trav_0037,trader,MIRAD_TOWER_LEVEL_,DEADR_DEAD_RIVER_E,Mirado,Deadriver,16.24,6.0,9.5,truck,21,2039-07-18T02:00:00,False,True
37,7,trav_0037,trader,DEADR_DEAD_RIVER_E,CAPIT_SENATE_SQUAR,Deadriver,Capital,22.08,4.5,8.0,truck,23,2039-07-20T08:00:00,True,True
37,8,trav_0037,trader,CAPIT_SENATE_SQUAR,DEADR_DEADRIVER_SH,Capital,Deadriver,19.66,4.0,7.5,cart,23,2039-07-20T13:00:00,True,True
38,0,trav_0038,trader,DENSM_DENSMOK_BUS_,YELLE_STALL_TOWN_B,Densmok,Yeller,14.25,4.5,4.0,truck,3,2037-05-19T08:00:00,True,False
38,1,trav_0038,trader,YELLE_STALL_TOWN_B,CAPIT_KACHOT_CARDH,Yeller,Capital,24.63,5.0,5.0,cart,4,2037-05-20T13:00:00,True,False
38,2,trav_0038,trader,CAPIT_KACHOT_CARDH,CAPEA_CAPEAST_WALM,Capital,Capeast,14.56,3.5,4.0,truck,7,2037-05-23T20:00:00,False,False
38,3,trav_0038,trader,CAPEA_CAPEAST_WALM,DEADR_BROKEN_DEADR,Capeast,Deadriver,19.9,5.0,6.0,truck,8,2037-05-24T02:00:00,True,True
38,4,trav_0038,trader,DEADR_BROKEN_DEADR,MIRAD_TOWER_LEVEL_,Deadriver,Mirado,22.0,6.5,9.5,cart,11,2037-05-27T07:00:00,True,True
38,5,trav_0038,trader,MIRAD_TOWER_LEVEL_,CAPIT_CITY_WALL_EA,Mirado,Capital,20.27,4.5,8.0,truck,12,2037-05-28T12:00:00,False,True
39,0,trav_0039,teen,CAPEA_CAPEAST_STRI,CAPIT_SENATE_SQUAR,Capeast,Capital,21.85,3.5,5.5,car,3,2030-01-05T08:00:00,False,False
39,1,trav_0039,teen,CAPIT_SENATE_SQUAR,YELLE_BONE_HUSK_MA,Capital,Yeller,15.64,4.5,6.5,car,7,2030-01-09T10:00:00,True,False
39,2,trav_0039,teen,YELLE_BONE_HUSK_MA,CAPIT_DEADRIVER_FE,Yeller,Capital,24.25,4.5,6.5,car,9,2030-01-11T12:00:00,True,False
39,3,trav_0039,teen,CAPIT_DEADRIVER_FE,CAPEA_DEAD_RIVER_O,Capital,Capeast,24.9,3.0,6.5,truck,14,2030-01-16T16:00:00,False,False
39,4,trav_0039,teen,CAPEA_DEAD_RIVER_O,DENSM_OVERPASS_GRA,Capeast,Densmok,17.7,3.5,5.0,car,19,2030-01-21T00:00:00,False,False
39,5,trav_0039,teen,DENSM_OVERPASS_GRA,YELLE_OLD_ROPE_BRI,Densmok,Yeller,21.8,6.0,5.5,bus,21,2030-01-23T07:00:00,True,False
40,0,trav_0040,trader,DENSM_OLD_QUARRY_R,DEADR_DEADRIVER_SH,Densmok,Deadriver,21.6,4.5,5.5,truck,3,2035-07-08T08:00:00,False,True
40,1,trav_0040,trader,DEADR_DEADRIVER_SH,CAPIT_PAPER_BINDER,Deadriver,Capital,23.6,3.5,6.5,cart,8,2035-07-13T08:00:00,False,True
40,2,trav_0040,trader,CAPIT_PAPER_BINDER,CAPIT_SENATE_SQUAR,Capital,Capital,7.17,2.5,6.0,on_foot,13,2035-07-18T15:00:00,False,False
40,3,trav_0040,trader,CAPIT_SENATE_SQUAR,DEADR_DEAD_RIVER_E,Capital,Deadriver,17.45,4.5,8.0,truck,14,2035-07-19T22:00:00,False,True
40,4,trav_0040,trader,DEADR_DEAD_RIVER_E,CAPIT_CENTRAL_ARCH,Deadriver,Capital,20.01,4.0,8.5,cart,20,2035-07-25T02:00:00,False,True
40,5,trav_0040,trader,CAPIT_CENTRAL_ARCH,MIRAD_TOWER_LEVEL_,Capital,Mirado,24.53,4.0,9.0,truck,22,2035-07-27T10:00:00,False,True
40,6,trav_0040,trader,MIRAD_TOWER_LEVEL_,DEADR_DEAD_RIVER_W,Mirado,Deadriver,16.47,6.0,9.5,truck,24,2035-07-29T14:00:00,False,True
40,7,trav_0040,trader,DEADR_DEAD_RIVER_W,CAPIT_KACHOT_CARDH,Deadriver,Capital,17.49,5.0,7.0,truck,26,2035-07-31T22:00:00,False,True
40,8,trav_0040,trader,CAPIT_KACHOT_CARDH,CAPIT_CENTRAL_ARCH,Capital,Capital,4.17,3.0,6.5,on_foot,31,2035-08-05T06:00:00,False,False
40,9,trav_0040,trader,CAPIT_CENTRAL_ARCH,CAPEA_MIRADO_STICK,Capital,Capeast,23.85,2.5,6.5,cart,34,2035-08-08T11:00:00,False,False
41,0,trav_0041,trader,DENSM_OLD_QUARRY_R,YELLE_STALL_TOWN_W,Densmok,Yeller,21.37,4.5,4.0,cart,4,2033-04-06T03:00:00,True,False
41,1,trav_0041,trader,YELLE_STALL_TOWN_W,CAPIT_SENATE_SQUAR,Yeller,Capital,14.58,4.0,6.0,truck,7,2033-04-09T08:00:00,True,False
41,2,trav_0041,trader,CAPIT_SENATE_SQUAR,MIRAD_MIRADO_GATE_,Capital,Mirado,15.11,3.5,8.0,cart,8,2033-04-10T08:00:00,False,True
41,3,trav_0041,trader,MIRAD_MIRADO_GATE_,CAPIT_DEADRIVER_FE,Mirado,Capital,18.48,3.5,8.0,cart,11,2033-04-13T15:00:00,False,True
41,4,trav_0041,trader,CAPIT_DEADRIVER_FE,DEADR_DEADRIVER_SH,Capital,Deadriver,22.32,4.0,7.5,cart,13,2033-04-15T20:00:00,True,True
42,0,trav_0042,mapmaker,CAPEA_CAPEAST_USED,DENSM_OLD_QUARRY_R,Capeast,Densmok,15.24,3.5,3.0,unknown,1,2034-04-27T07:00:00,False,False
42,1,trav_0042,mapmaker,DENSM_OLD_QUARRY_R,DEADR_DEAD_RIVER_W,Densmok,Deadriver,21.9,5.0,6.0,on_foot,1,2034-04-27T12:00:00,False,True
42,2,trav_0042,mapmaker,DEADR_DEAD_RIVER_W,CAPEA_CAPEAST_STRI,Deadriver,Capeast,15.93,5.0,6.5,unknown,6,2034-05-02T18:00:00,False,True
42,3,trav_0042,mapmaker,CAPEA_CAPEAST_STRI,CAPIT_CAPITAL_TRAI,Capeast,Capital,14.95,4.0,4.0,on_foot,11,2034-05-07T19:00:00,False,False
42,4,trav_0042,mapmaker,CAPIT_CAPITAL_TRAI,DEADR_BROKEN_DEADR,Capital,Deadriver,24.8,5.5,6.5,on_foot,15,2034-05-11T00:00:00,False,True
42,5,trav_0042,mapmaker,DEADR_BROKEN_DEADR,YELLE_OLD_ROPE_BRI,Deadriver,Yeller,16.87,7.5,8.0,unknown,16,2034-05-12T07:00:00,True,True
42,6,trav_0042,mapmaker,YELLE_OLD_ROPE_BRI,CAPIT_CITY_WALL_QU,Yeller,Capital,24.49,6.0,6.5,unknown,18,2034-05-14T07:00:00,True,False
42,7,trav_0042,mapmaker,CAPIT_CITY_WALL_QU,DEADR_BROKEN_DEADR,Capital,Deadriver,21.19,5.5,7.5,on_foot,23,2034-05-19T10:00:00,True,True
42,8,trav_0042,mapmaker,DEADR_BROKEN_DEADR,CAPIT_SENATE_SQUAR,Deadriver,Capital,19.12,5.0,8.0,unknown,24,2034-05-20T16:00:00,False,True
42,9,trav_0042,mapmaker,CAPIT_SENATE_SQUAR,YELLE_OLD_ROPE_BRI,Capital,Yeller,21.59,5.5,7.0,unknown,29,2034-05-25T20:00:00,True,False
42,10,trav_0042,mapmaker,YELLE_OLD_ROPE_BRI,DEADR_BROKEN_DEADR,Yeller,Deadriver,20.76,7.5,8.0,unknown,30,2034-05-26T22:00:00,True,True
43,0,trav_0043,teen,CAPEA_CAPEAST_STRI,CAPIT_OUTER_ARCHIV,Capeast,Capital,15.65,3.0,5.0,car,2,2033-10-20T08:00:00,False,False
43,1,trav_0043,teen,CAPIT_OUTER_ARCHIV,YELLE_FLOODED_SINK,Capital,Yeller,15.28,5.5,7.0,bus,3,2033-10-21T15:00:00,True,False
43,2,trav_0043,teen,YELLE_FLOODED_SINK,DEADR_DEAD_RIVER_W,Yeller,Deadriver,23.89,7.5,8.5,car,6,2033-10-24T15:00:00,True,True
43,3,trav_0043,teen,DEADR_DEAD_RIVER_W,CAPEA_RIVERSLAND_S,Deadriver,Capeast,15.45,4.0,6.0,truck,9,2033-10-27T22:00:00,False,True
43,4,trav_0043,teen,CAPEA_RIVERSLAND_S,DEADR_DEADRIVER_SH,Capeast,Deadriver,19.09,3.5,5.5,bus,11,2033-10-29T22:00:00,False,True
43,5,trav_0043,teen,DEADR_DEADRIVER_SH,YELLE_OLD_ROPE_BRI,Deadriver,Yeller,22.2,6.5,7.5,bus,15,2033-11-02T23:00:00,True,True
44,0,trav_0044,trader,YELLE_QUARRY_RIM_S,CAPIT_INNER_TENEME,Yeller,Capital,24.61,6.0,4.0,truck,4,2036-02-26T02:00:00,True,False
44,1,trav_0044,trader,CAPIT_INNER_TENEME,CAPEA_CAPEAST_ARTE,Capital,Capeast,15.3,4.5,3.5,cart,8,2036-03-01T08:00:00,False,False
44,2,trav_0044,trader,CAPEA_CAPEAST_ARTE,DEADR_BROKEN_DEADR,Capeast,Deadriver,22.01,5.5,6.0,truck,9,2036-03-02T08:00:00,False,True
44,3,trav_0044,trader,DEADR_BROKEN_DEADR,CAPIT_PAPER_BINDER,Deadriver,Capital,19.09,4.5,7.0,truck,14,2036-03-07T16:00:00,False,True
45,0,trav_0045,senator,CAPIT_PAPER_BINDER,NORTH_HOUSE_OF_THE,Capital,Northo,18.91,2.5,7.0,motorcade,5,2031-10-07T00:00:00,False,True
45,1,trav_0045,senator,NORTH_HOUSE_OF_THE,CAPIT_KACHOT_CARDH,Northo,Capital,16.69,3.5,7.0,motorcade,5,2031-10-07T06:00:00,False,True
45,2,trav_0045,senator,CAPIT_KACHOT_CARDH,YELLE_BONE_HUSK_MA,Capital,Yeller,18.83,5.0,5.5,motorcade,9,2031-10-11T09:00:00,True,False
45,3,trav_0045,senator,YELLE_BONE_HUSK_MA,DEADR_DEAD_RIVER_W,Yeller,Deadriver,22.3,6.0,7.5,motorcade,9,2031-10-11T11:00:00,True,True
46,0,trav_0046,novice,NORTH_NORTHO_MARKE,CAPIT_CITY_WALL_QU,Northo,Capital,16.65,3.5,6.5,on_foot,1,2032-09-17T04:00:00,False,True
46,1,trav_0046,novice,CAPIT_CITY_WALL_QU,DEADR_FERRYMANS_DO,Capital,Deadriver,22.86,4.5,7.5,pilgrim_bus,1,2032-09-17T12:00:00,False,True
