event_id,journey_id,event_sequence,event_type,event_subtype,day_of_journey,outcome,outcome_impact,is_regulatory
JRN-BAG-0032-E001,JRN-BAG-0032,1,creature_attack,Stakdur,6,unresolved,-0.131,False
JRN-BAG-0032-E002,JRN-BAG-0032,2,creature_attack,unknown,6,unresolved,0.039,False
JRN-BAG-0032-E003,JRN-BAG-0032,3,delay,illness,8,resolved_poorly,-0.429,False
JRN-BAG-0032-E005,JRN-BAG-0032,4,trade_difficulty,buyer_default,13,resolved_favorably,0.458,False
JRN-BAG-0032-E004,JRN-BAG-0032,5,discovery,technique,17,resolved_favorably,0.658,True
JRN-BAG-0032-E006,JRN-BAG-0032,6,trade_success,repeat_customer,19,resolved_favorably,0.767,False
JRN-BAG-0032-E008,JRN-BAG-0032,7,creature_attack,swarm,25,resolved_favorably,0.309,False
JRN-BAG-0032-E007,JRN-BAG-0032,8,trade_success,repeat_customer,31,resolved_favorably,0.351,True
JRN-BAG-0032-E009,JRN-BAG-0032,9,discovery,warning,31,resolved_favorably,0.369,True
JRN-BAG-0033-E002,JRN-BAG-0033,1,interpersonal,guide_betrayal,13,resolved_favorably,0.592,False
JRN-BAG-0033-E001,JRN-BAG-0033,2,encounter,potential_partner,14,unresolved,-0.151,False
JRN-BAG-0033-E003,JRN-BAG-0033,3,creature_attack,Maw_Beast,16,unresolved,0.07,False
JRN-BAG-0033-E004,JRN-BAG-0033,4,creature_attack,night_crawler,19,resolved_favorably,0.778,False
JRN-BAG-0033-E005,JRN-BAG-0033,5,interpersonal,guide_betrayal,27,resolved_poorly,-0.219,False
JRN-BAG-0033-E006,JRN-BAG-0033,6,interpersonal,companion_conflict,29,resolved_poorly,-0.455,False
JRN-BAG-0033-E007,JRN-BAG-0033,7,trade_success,premium_price,35,resolved_favorably,0.785,False
JRN-BAG-0033-E009,JRN-BAG-0033,8,trade_difficulty,counterfeit_goods,44,resolved_favorably,0.338,True
JRN-BAG-0033-E008,JRN-BAG-0033,9,creature_attack,swarm,59,resolved_poorly,-0.772,False
JRN-BAG-0034-E002,JRN-BAG-0034,1,interpersonal,local_hospitality,1,resolved_favorably,0.456,False
JRN-BAG-0034-E004,JRN-BAG-0034,2,interpersonal,guide_betrayal,4,resolved_poorly,-0.515,False
JRN-BAG-0034-E003,JRN-BAG-0034,3,weather,cold_snap,8,resolved_favorably,0.503,True
JRN-BAG-0034-E001,JRN-BAG-0034,4,interpersonal,official_harassment,15,resolved_favorably,0.309,False
JRN-BAG-0034-E005,JRN-BAG-0034,5,creature_attack,unknown,27,resolved_favorably,0.4,False
JRN-BAG-0034-E006,JRN-BAG-0034,6,trade_difficulty,weighted_coins,28,resolved_poorly,-0.717,False
JRN-BAG-0034-E008,JRN-BAG-0034,7,trade_difficulty,weighted_coins,39,resolved_favorably,0.597,False
JRN-BAG-0034-E009,JRN-BAG-0034,8,weather,storm,39,resolved_favorably,0.551,False
JRN-BAG-0034-E007,JRN-BAG-0034,9,interpersonal,robbery,47,resolved_favorably,0.709,False
JRN-BAG-0035-E002,JRN-BAG-0035,1,interpersonal,robbery,9,resolved_favorably,0.232,True
JRN-BAG-0035-E004,JRN-BAG-0035,2,trade_difficulty,price_collapse,9,resolved_favorably,0.764,False
JRN-BAG-0035-E003,JRN-BAG-0035,3,encounter,official,10,unresolved,-0.011,False
JRN-BAG-0035-E001,JRN-BAG-0035,4,creature_attack,territorial_bird,17,resolved_favorably,0.215,False
JRN-BAG-0035-E005,JRN-BAG-0035,5,trade_difficulty,market_closure,22,resolved_poorly,-0.629,True
JRN-BAG-0035-E006,JRN-BAG-0035,6,delay,lost,33,resolved_favorably,0.622,False
JRN-BAG-0035-E007,JRN-BAG-0035,7,delay,equipment_failure,41,resolved_poorly,-0.551,False
JRN-BAG-0035-E008,JRN-BAG-0035,8,interpersonal,robbery,44,resolved_poorly,-0.335,False
JRN-BAG-0036-E004,JRN-BAG-0036,1,interpersonal,robbery,1,resolved_favorably,0.43,True
JRN-BAG-0036-E003,JRN-BAG-0036,2,interpersonal,helpful_stranger,13,resolved_poorly,-0.357,False
JRN-BAG-0036-E002,JRN-BAG-0036,3,weather,storm,14,resolved_poorly,-0.778,True
JRN-BAG-0036-E001,JRN-BAG-0036,4,trade_difficulty,weighted_coins,16,resolved_favorably,0.668,True
JRN-BAG-0036-E007,JRN-BAG-0036,5,interpersonal,companion_conflict,19,resolved_poorly,-0.623,False
JRN-BAG-0036-E006,JRN-BAG-0036,6,creature_attack,night_crawler,20,resolved_favorably,0.326,False
JRN-BAG-0036-E005,JRN-BAG-0036,7,trade_difficulty,buyer_default,21,resolved_favorably,0.32,False
JRN-BAG-0036-E008,JRN-BAG-0036,8,creature_attack,unknown,22,resolved_favorably,0.75,True
JRN-BAG-0036-E009,JRN-BAG-0036,9,trade_success,monopoly_opportunity,35,resolved_favorably,0.745,False
JRN-BAG-0036-E012,JRN-BAG-0036,10,trade_success,monopoly_opportunity,39,resolved_favorably,0.693,True
JRN-BAG-0036-E011,JRN-BAG-0036,11,creature_attack,swarm,43,resolved_favorably,0.383,False
JRN-BAG-0036-E010,JRN-BAG-0036,12,interpersonal,robbery,48,resolved_poorly,-0.284,False
JRN-BAG-0037-E002,JRN-BAG-0037,1,trade_difficulty,market_closure,6,resolved_poorly,-0.637,True
JRN-BAG-0037-E001,JRN-BAG-0037,2,weather,extreme_heat,8,resolved_poorly,-0.49,False
JRN-BAG-0037-E005,JRN-BAG-0037,3,interpersonal,guide_betrayal,22,resolved_favorably,0.65,True
JRN-BAG-0037-E003,JRN-BAG-0037,4,creature_attack,swarm,24,resolved_poorly,-0.704,False
JRN-BAG-0037-E004,JRN-BAG-0037,5,weather,extreme_heat,26,resolved_favorably,0.244,False
JRN-BAG-0037-E006,JRN-BAG-0037,6,interpersonal,companion_conflict,31,resolved_poorly,-0.772,True
JRN-BAG-0037-E007,JRN-BAG-0037,7,trade_difficulty,scam_attempt,32,resolved_poorly,-0.476,False
JRN-BAG-0037-E008,JRN-BAG-0037,8,trade_difficulty,counterfeit_goods,32,resolved_poorly,-0.393,False
JRN-BAG-0038-E002,JRN-BAG-0038,1,discovery,shortcut,39,resolved_favorably,0.595,False
JRN-BAG-0038-E001,JRN-BAG-0038,2,encounter,desperate_person,40,resolved_favorably,0.387,False
JRN-BAG-0038-E003,JRN-BAG-0038,3,trade_success,monopoly_opportunity,44,resolved_favorably,0.26,False
JRN-BAG-0039-E004,JRN-BAG-0039,1,delay,bridge_out,6,resolved_poorly,-0.252,False
JRN-BAG-0039-E002,JRN-BAG-0039,2,trade_difficulty,buyer_default,17,resolved_poorly,-0.511,True
JRN-BAG-0039-E001,JRN-BAG-0039,3,delay,bridge_out,20,resolved_poorly,-0.439,True
JRN-BAG-0039-E003,JRN-BAG-0039,4,weather,storm,20,unresolved,0.014,False
JRN-BAG-0039-E008,JRN-BAG-0039,5,discovery,shortcut,33,resolved_favorably,0.404,True
JRN-BAG-0039-E007,JRN-BAG-0039,6,creature_attack,unknown,42,resolved_poorly,-0.471,False
JRN-BAG-0039-E005,JRN-BAG-0039,7,trade_difficulty,market_closure,44,resolved_favorably,0.46,False
JRN-BAG-0039-E006,JRN-BAG-0039,8,discovery,shortcut,47,resolved_favorably,0.706,False
JRN-BAG-0039-E012,JRN-BAG-0039,9,discovery,information,59,unresolved,-0.021,False
JRN-BAG-0039-E009,JRN-BAG-0039,10,trade_difficulty,counterfeit_goods,68,resolved_poorly,-0.467,False
JRN-BAG-0039-E010,JRN-BAG-0039,11,interpersonal,local_hospitality,70,resolved_poorly,-0.58,False
JRN-BAG-0039-E011,JRN-BAG-0039,12,trade_difficulty,market_closure,73,unresolved,-0.129,False
JRN-BAG-0040-E001,JRN-BAG-0040,1,creature_attack,Stakdur,2,resolved_favorably,0.721,True
JRN-BAG-0040-E004,JRN-BAG-0040,2,discovery,information,9,resolved_favorably,0.296,True
JRN-BAG-0040-E002,JRN-BAG-0040,3,trade_success,connection_made,11,resolved_favorably,0.509,False
JRN-BAG-0040-E003,JRN-BAG-0040,4,interpersonal,companion_conflict,13,resolved_poorly,-0.309,True
JRN-BAG-0040-E006,JRN-BAG-0040,5,weather,cold_snap,25,resolved_poorly,-0.518,True
JRN-BAG-0040-E005,JRN-BAG-0040,6,creature_attack,Maw_Beast,37,unresolved,-0.284,False
JRN-BAG-0040-E007,JRN-BAG-0040,7,encounter,desperate_person,50,resolved_favorably,0.515,False
JRN-BAG-0040-E008,JRN-BAG-0040,8,discovery,technique,54,unresolved,0.244,False
JRN-BAG-0041-E001,JRN-BAG-0041,1,interpersonal,companion_conflict,33,resolved_poorly,-0.712,False
JRN-BAG-0041-E006,JRN-BAG-0041,2,interpersonal,local_hospitality,34,resolved_poorly,-0.234,False
JRN-BAG-0041-E004,JRN-BAG-0041,3,discovery,shortcut,40,resolved_favorably,0.768,False
JRN-BAG-0041-E007,JRN-BAG-0041,4,creature_attack,night_crawler,40,resolved_poorly,-0.612,True
JRN-BAG-0041-E003,JRN-BAG-0041,5,trade_difficulty,counterfeit_goods,42,resolved_poorly,-0.678,True
JRN-BAG-0041-E008,JRN-BAG-0041,6,weather,cold_snap,44,resolved_poorly,-0.373,False
JRN-BAG-0041-E005,JRN-BAG-0041,7,delay,lost,49,resolved_favorably,0.723,False
JRN-BAG-0041-E002,JRN-BAG-0041,8,interpersonal,official_harassment,50,unresolved,-0.275,False
JRN-BAG-0042-E002,JRN-BAG-0042,1,trade_difficulty,market_closure,2,resolved_poorly,-0.789,True
JRN-BAG-0042-E001,JRN-BAG-0042,2,delay,lost,7,resolved_favorably,0.4,False
JRN-BAG-0042-E004,JRN-BAG-0042,3,trade_difficulty,scam_attempt,9,resolved_poorly,-0.715,False
JRN-BAG-0042-E003,JRN-BAG-0042,4,trade_difficulty,price_collapse,12,unresolved,-0.086,False
JRN-BAG-0042-E005,JRN-BAG-0042,5,encounter,desperate_person,16,resolved_favorably,0.603,False
JRN-BAG-0042-E006,JRN-BAG-0042,6,interpersonal,local_hospitality,25,unresolved,0.189,False
JRN-BAG-0042-E008,JRN-BAG-0042,7,interpersonal,local_hospitality,31,unresolved,0.017,True
JRN-BAG-0042-E007,JRN-BAG-0042,8,creature_attack,Stakdur,40,resolved_poorly,-0.752,False
JRN-BAG-0043-E001,JRN-BAG-0043,1,trade_difficulty,buyer_default,21,resolved_poorly,-0.711,True
JRN-BAG-0043-E004,JRN-BAG-0043,2,trade_difficulty,counterfeit_goods,25,resolved_favorably,0.419,False
JRN-BAG-0043-E002,JRN-BAG-0043,3,delay,bureaucratic,35,resolved_poorly,-0.212,False
JRN-BAG-0043-E003,JRN-BAG-0043,4,weather,extreme_heat,47,resolved_favorably,0.406,False
JRN-BAG-0043-E005,JRN-BAG-0043,5,delay,border_closure,73,resolved_favorably,0.277,False
JRN-BAG-0044-E005,JRN-BAG-0044,1,interpersonal,companion_conflict,5,resolved_favorably,0.358,False
JRN-BAG-0044-E006,JRN-BAG-0044,2,creature_attack,Stakdur,5,resolved_poorly,-0.645,False
JRN-BAG-0044-E001,JRN-BAG-0044,3,interpersonal,helpful_stranger,8,resolved_poorly,-0.308,False
JRN-BAG-0044-E003,JRN-BAG-0044,4,interpersonal,robbery,8,resolved_poorly,-0.608,True
JRN-BAG-0044-E004,JRN-BAG-0044,5,creature_attack,Stakdur,11,unresolved,-0.229,False
JRN-BAG-0044-E007,JRN-BAG-0044,6,delay,bureaucratic,13,resolved_favorably,0.545,True
JRN-BAG-0044-E002,JRN-BAG-0044,7,delay,border_closure,17,resolved_favorably,0.703,True
JRN-BAG-0044-E009,JRN-BAG-0044,8,creature_attack,Stakdur,26,resolved_poorly,-0.681,False
JRN-BAG-0044-E011,JRN-BAG-0044,9,creature_attack,swarm,27,resolved_poorly,-0.558,False
JRN-BAG-0044-E008,JRN-BAG-0044,10,encounter,potential_partner,37,resolved_poorly,-0.285,False
JRN-BAG-0044-E010,JRN-BAG-0044,11,discovery,information,37,resolved_favorably,0.551,False
JRN-BAG-0044-E013,JRN-BAG-0044,12,discovery,valuable_site,51,resolved_favorably,0.747,True
JRN-BAG-0044-E015,JRN-BAG-0044,13,interpersonal,helpful_stranger,53,resolved_poorly,-0.378,False
JRN-BAG-0044-E012,JRN-BAG-0044,14,discovery,valuable_site,56,resolved_favorably,0.304,False
JRN-BAG-0044-E014,JRN-BAG-0044,15,discovery,information,57,resolved_favorably,0.662,False
JRN-BAG-0045-E003,JRN-BAG-0045,1,trade_success,connection_made,3,resolved_favorably,0.712,False
JRN-BAG-0045-E001,JRN-BAG-0045,2,trade_difficulty,weighted_coins,5,unresolved,0.23,False
JRN-BAG-0045-E002,JRN-BAG-0045,3,trade_difficulty,price_collapse,9,unresolved,0.03,False
JRN-BAG-0045-E005,JRN-BAG-0045,4,encounter,potential_partner,15,resolved_poorly,-0.609,False
JRN-BAG-0045-E004,JRN-BAG-0045,5,creature_attack,night_crawler,17,unresolved,0.123,False
JRN-BAG-0045-E008,JRN-BAG-0045,6,discovery,shortcut,22,resolved_favorably,0.262,False
JRN-BAG-0045-E006,JRN-BAG-0045,7,weather,storm,30,resolved_poorly,-0.334,False
JRN-BAG-0045-E007,JRN-BAG-0045,8,trade_difficulty,market_closure,31,resolved_favorably,0.708,False
JRN-BAG-0046-E002,JRN-BAG-0046,1,interpersonal,guide_betrayal,3,resolved_poorly,-0.639,False
JRN-BAG-0046-E003,JRN-BAG-0046,2,creature_attack,night_crawler,3,resolved_poorly,-0.339,True
JRN-BAG-0046-E005,JRN-BAG-0046,3,creature_attack,Stakdur,13,resolved_favorably,0.299,True
JRN-BAG-0046-E004,JRN-BAG-0046,4,interpersonal,helpful_stranger,14,unresolved,0.177,False
JRN-BAG-0046-E001,JRN-BAG-0046,5,interpersonal,robbery,16,resolved_poorly,-0.225,False
JRN-BAG-0046-E006,JRN-BAG-0046,6,discovery,valuable_site,18,resolved_favorably,0.297,False
JRN-BAG-0046-E007,JRN-BAG-0046,7,discovery,opportunity,18,resolved_poorly,-0.746,True
JRN-BAG-0046-E008,JRN-BAG-0046,8,delay,lost,25,resolved_favorably,0.44,False
JRN-BAG-0046-E009,JRN-BAG-0046,9,delay,bridge_out,30,resolved_poorly,-0.55,True
JRN-BAG-0046-E010,JRN-BAG-0046,10,encounter,potential_partner,33,resolved_favorably,0.305,False
JRN-BAG-0046-E011,JRN-BAG-0046,11,creature_attack,Stakdur,34,resolved_favorably,0.72,True
JRN-BAG-0046-E012,JRN-BAG-0046,12,creature_attack,night_crawler,44,resolved_poorly,-0.571,True
JRN-BAG-0046-E013,JRN-BAG-0046,13,creature_attack,territorial_bird,47,unresolved,-0.034,False
JRN-BAG-0047-E003,JRN-BAG-0047,1,interpersonal,local_hospitality,2,resolved_favorably,0.713,True
JRN-BAG-0047-E002,JRN-BAG-0047,2,creature_attack,night_crawler,4,resolved_favorably,0.616,True
JRN-BAG-0047-E001,JRN-BAG-0047,3,weather,cold_snap,6,resolved_favorably,0.372,False
JRN-BAG-0047-E004,JRN-BAG-0047,4,trade_difficulty,market_closure,7,resolved_poorly,-0.704,False
JRN-BAG-0047-E005,JRN-BAG-0047,5,creature_attack,territorial_bird,9,resolved_poorly,-0.512,False
JRN-BAG-0047-E007,JRN-BAG-0047,6,delay,bureaucratic,10,resolved_favorably,0.632,False
JRN-BAG-0047-E006,JRN-BAG-0047,7,creature_attack,night_crawler,11,resolved_favorably,0.41,False
JRN-BAG-0047-E008,JRN-BAG-0047,8,creature_attack,unknown,18,resolved_poorly,-0.446,True
JRN-BAG-0047-E010,JRN-BAG-0047,9,interpersonal,guide_betrayal,22,resolved_favorably,0.561,False
JRN-BAG-0047-E011,JRN-BAG-0047,10,weather,extreme_heat,22,resolved_favorably,0.46,False
JRN-BAG-0047-E009,JRN-BAG-0047,11,trade_success,bulk_buyer,23,resolved_favorably,0.393,False
JRN-BAG-0048-E002,JRN-BAG-0048,1,weather,storm,4,unresolved,-0.031,True
JRN-BAG-0048-E001,JRN-BAG-0048,2,weather,fog,13,resolved_favorably,0.8,True
JRN-BAG-0048-E004,JRN-BAG-0048,3,trade_difficulty,buyer_default,15,unresolved,0.167,False
JRN-BAG-0048-E005,JRN-BAG-0048,4,interpersonal,helpful_stranger,18,resolved_poorly,-0.648,False
JRN-BAG-0048-E003,JRN-BAG-0048,5,trade_difficulty,buyer_default,24,resolved_poorly,-0.26,False
JRN-BAG-0048-E006,JRN-BAG-0048,6,weather,drought,27,unresolved,-0.288,False
JRN-BAG-0048-E007,JRN-BAG-0048,7,creature_attack,night_crawler,38,resolved_favorably,0.766,False
JRN-BAG-0048-E008,JRN-BAG-0048,8,weather,fog,39,resolved_favorably,0.76,False
JRN-BAG-0049-E001,JRN-BAG-0049,1,trade_success,rare_goods_found,48,resolved_favorably,0.227,False
JRN-BAG-0049-E002,JRN-BAG-0049,2,discovery,opportunity,67,resolved_favorably,0.584,True
JRN-BAG-0049-E003,JRN-BAG-0049,3,delay,bridge_out,75,resolved_favorably,0.246,False
JRN-BAG-0050-E001,JRN-BAG-0050,1,trade_difficulty,weighted_coins,5,resolved_favorably,0.489,False
JRN-BAG-0050-E002,JRN-BAG-0050,2,trade_difficulty,counterfeit_goods,5,resolved_poorly,-0.607,True
JRN-BAG-0050-E003,JRN-BAG-0050,3,interpersonal,local_hospitality,15,resolved_poorly,-0.595,True
JRN-BAG-0050-E004,JRN-BAG-0050,4,weather,storm,19,resolved_poorly,-0.374,False
JRN-BAG-0050-E005,JRN-BAG-0050,5,trade_success,bulk_buyer,25,resolved_favorably,0.678,False
JRN-BAG-0050-E006,JRN-BAG-0050,6,creature_attack,unknown,27,unresolved,0.279,False
JRN-BAG-0050-E007,JRN-BAG-0050,7,interpersonal,helpful_stranger,46,resolved_favorably,0.661,False
JRN-BAG-0050-E008,JRN-BAG-0050,8,creature_attack,swarm,47,unresolved,0.152,False
JRN-BAG-0050-E010,JRN-BAG-0050,9,weather,storm,49,resolved_favorably,0.349,False
JRN-BAG-0050-E009,JRN-BAG-0050,10,encounter,local_expert,52,resolved_favorably,0.643,False
JRN-BAG-0051-E001,JRN-BAG-0051,1,trade_success,connection_made,22,resolved_favorably,0.358,False
JRN-BAG-0051-E005,JRN-BAG-0051,2,trade_difficulty,price_collapse,52,resolved_poorly,-0.319,False
JRN-BAG-0051-E004,JRN-BAG-0051,3,trade_difficulty,market_closure,54,unresolved,-0.058,False
JRN-BAG-0051-E002,JRN-BAG-0051,4,trade_difficulty,scam_attempt,62,resolved_favorably,0.528,False
JRN-BAG-0051-E003,JRN-BAG-0051,5,trade_difficulty,scam_attempt,62,resolved_poorly,-0.359,False
JRN-BAG-0052-E002,JRN-BAG-0052,1,discovery,warning,1,unresolved,0.041,False
JRN-BAG-0052-E005,JRN-BAG-0052,2,creature_attack,swarm,1,resolved_poorly,-0.646,True
JRN-BAG-0052-E006,JRN-BAG-0052,3,delay,lost,1,unresolved,0.096,False
JRN-BAG-0052-E007,JRN-BAG-0052,4,discovery,information,5,resolved_favorably,0.704,True
JRN-BAG-0052-E003,JRN-BAG-0052,5,discovery,opportunity,7,resolved_favorably,0.359,True
JRN-BAG-0052-E001,JRN-BAG-0052,6,delay,lost,8,resolved_poorly,-0.429,False
JRN-BAG-0052-E004,JRN-BAG-0052,7,interpersonal,companion_conflict,9,resolved_favorably,0.288,True
JRN-BAG-0052-E008,JRN-BAG-0052,8,encounter,fellow_trader,14,resolved_poorly,-0.462,False
JRN-BAG-0052-E009,JRN-BAG-0052,9,delay,border_closure,14,resolved_poorly,-0.357,False
JRN-BAG-0052-E011,JRN-BAG-0052,10,trade_success,repeat_customer,17,resolved_favorably,0.201,False
JRN-BAG-0052-E010,JRN-BAG-0052,11,interpersonal,official_harassment,20,resolved_favorably,0.431,False
JRN-BAG-0052-E012,JRN-BAG-0052,12,discovery,valuable_site,20,resolved_favorably,0.761,True
JRN-BAG-0052-E013,JRN-BAG-0052,13,interpersonal,robbery,25,resolved_favorably,0.74,False
JRN-BAG-0052-E014,JRN-BAG-0052,14,interpersonal,robbery,25,resolved_poorly,-0.484,True
JRN-BAG-0052-E015,JRN-BAG-0052,15,encounter,potential_partner,33,resolved_favorably,0.647,False
JRN-BAG-0053-E001,JRN-BAG-0053,1,creature_attack,Maw_Beast,1,resolved_poorly,-0.416,True
JRN-BAG-0053-E003,JRN-BAG-0053,2,interpersonal,guide_betrayal,4,resolved_poorly,-0.729,False
JRN-BAG-0053-E002,JRN-BAG-0053,3,trade_success,monopoly_opportunity,10,unresolved,-0.146,False
JRN-BAG-0053-E005,JRN-BAG-0053,4,encounter,fellow_trader,28,unresolved,-0.015,False
JRN-BAG-0053-E004,JRN-BAG-0053,5,discovery,technique,30,resolved_favorably,0.747,False
JRN-BAG-0053-E006,JRN-BAG-0053,6,interpersonal,official_harassment,34,resolved_poorly,-0.754,False
JRN-BAG-0053-E007,JRN-BAG-0053,7,weather,storm,44,resolved_poorly,-0.702,False
JRN-BAG-0053-E009,JRN-BAG-0053,8,delay,lost,46,resolved_favorably,0.731,False
JRN-BAG-0053-E008,JRN-BAG-0053,9,interpersonal,guide_betrayal,54,resolved_poorly,-0.666,False
JRN-BAG-0054-E001,JRN-BAG-0054,1,trade_difficulty,price_collapse,5,resolved_favorably,0.638,False
JRN-BAG-0054-E002,JRN-BAG-0054,2,delay,illness,18,resolved_poorly,-0.403,False
JRN-BAG-0054-E006,JRN-BAG-0054,3,weather,drought,30,unresolved,-0.101,False
JRN-BAG-0054-E005,JRN-BAG-0054,4,weather,storm,35,resolved_poorly,-0.324,False
JRN-BAG-0054-E004,JRN-BAG-0054,5,creature_attack,Maw_Beast,36,resolved_favorably,0.663,False
JRN-BAG-0054-E003,JRN-BAG-0054,6,interpersonal,companion_conflict,37,resolved_poorly,-0.718,False
JRN-BAG-0054-E008,JRN-BAG-0054,7,creature_attack,Stakdur,40,resolved_favorably,0.34,False
JRN-BAG-0054-E009,JRN-BAG-0054,8,creature_attack,Maw_Beast,41,resolved_favorably,0.464,True
JRN-BAG-0054-E010,JRN-BAG-0054,9,creature_attack,territorial_bird,42,resolved_poorly,-0.502,False
JRN-BAG-0054-E007,JRN-BAG-0054,10,delay,bridge_out,57,unresolved,0.09,False
JRN-BAG-0055-E002,JRN-BAG-0055,1,creature_attack,unknown,7,resolved_favorably,0.688,True
JRN-BAG-0055-E001,JRN-BAG-0055,2,weather,fog,10,resolved_poorly,-0.77,False
JRN-BAG-0055-E005,JRN-BAG-0055,3,weather,fog,19,resolved_poorly,-0.575,False
JRN-BAG-0055-E003,JRN-BAG-0055,4,interpersonal,helpful_stranger,20,resolved_favorably,0.318,False
JRN-BAG-0055-E004,JRN-BAG-0055,5,creature_attack,unknown,20,resolved_poorly,-0.382,True
JRN-BAG-0055-E008,JRN-BAG-0055,6,weather,drought,23,unresolved,0.224,False
JRN-BAG-0055-E007,JRN-BAG-0055,7,trade_success,repeat_customer,25,resolved_favorably,0.33,False
JRN-BAG-0055-E006,JRN-BAG-0055,8,weather,drought,28,resolved_favorably,0.321,False
JRN-BAG-0056-E002,JRN-BAG-0056,1,delay,bureaucratic,1,resolved_poorly,-0.376,False
JRN-BAG-0056-E003,JRN-BAG-0056,2,interpersonal,local_hospitality,7,resolved_favorably,0.492,False
JRN-BAG-0056-E001,JRN-BAG-0056,3,interpersonal,guide_betrayal,13,resolved_favorably,0.353,False
JRN-BAG-0056-E007,JRN-BAG-0056,4,weather,fog,14,resolved_favorably,0.269,False
JRN-BAG-0056-E005,JRN-BAG-0056,5,delay,illness,21,resolved_favorably,0.258,True
JRN-BAG-0056-E006,JRN-BAG-0056,6,weather,storm,21,resolved_poorly,-0.367,False
JRN-BAG-0056-E004,JRN-BAG-0056,7,weather,extreme_heat,23,resolved_favorably,0.463,False
JRN-BAG-0056-E008,JRN-BAG-0056,8,delay,bridge_out,31,resolved_favorably,0.648,False
JRN-BAG-0056-E011,JRN-BAG-0056,9,trade_success,repeat_customer,34,resolved_favorably,0.639,False
JRN-BAG-0056-E010,JRN-BAG-0056,10,trade_difficulty,weighted_coins,36,resolved_poorly,-0.428,False
JRN-BAG-0056-E009,JRN-BAG-0056,11,trade_success,bulk_buyer,41,resolved_favorably,0.254,False
JRN-BAG-0057-E001,JRN-BAG-0057,1,creature_attack,Maw_Beast,1,unresolved,-0.196,False
JRN-BAG-0057-E002,JRN-BAG-0057,2,weather,storm,4,resolved_poorly,-0.275,True
JRN-BAG-0057-E003,JRN-BAG-0057,3,trade_difficulty,weighted_coins,11,resolved_poorly,-0.497,False
JRN-BAG-0057-E005,JRN-BAG-0057,4,weather,flooding,26,resolved_favorably,0.411,True
JRN-BAG-0057-E004,JRN-BAG-0057,5,weather,cold_snap,31,resolved_favorably,0.728,False
JRN-BAG-0057-E008,JRN-BAG-0057,6,weather,fog,35,resolved_favorably,0.644,False
JRN-BAG-0057-E006,JRN-BAG-0057,7,interpersonal,local_hospitality,39,resolved_favorably,0.764,False
JRN-BAG-0057-E009,JRN-BAG-0057,8,creature_attack,unknown,40,resolved_poorly,-0.522,False
JRN-BAG-0057-E007,JRN-BAG-0057,9,creature_attack,territorial_bird,44,resolved_favorably,0.233,True
JRN-BAG-0058-E002,JRN-BAG-0058,1,trade_success,bulk_buyer,2,resolved_favorably,0.313,False
JRN-BAG-0058-E001,JRN-BAG-0058,2,trade_success,bulk_buyer,3,resolved_favorably,0.765,False
JRN-BAG-0058-E003,JRN-BAG-0058,3,trade_success,monopoly_opportunity,32,resolved_favorably,0.396,False
