date,weather_type,temperature,wind_direction,wind_strength,ground_moisture,visibility,drift_modifier,compass_variance_modifier,dens_mist_active,days_since_mist,anomaly_probability_modifier,notes
1840-10-21,fog,mild,west,moderate,11.4,0.5,1.3,1.65,False,49,1.0,Wind from the west carries a distant low tone.
1840-10-22,clear,mild,east,light,8.5,1.0,1.0,1.0,False,50,1.0,
1840-10-23,clear,mild,calm,calm,5.6,1.0,1.0,1.0,False,51,1.0,
1840-10-24,overcast,mild,east,light,5.0,0.9,1.1,1.0,False,52,1.0,
1840-10-25,overcast,mild,west,moderate,5.0,0.9,1.1,1.5,False,53,1.0,Wind from the west carries a distant low tone.
1840-10-26,overcast,cold,east,strong,5.0,0.9,1.1,1.0,False,54,1.0,
1840-10-27,clear,mild,calm,calm,5.0,1.0,1.0,1.0,False,55,1.0,
1840-10-28,dens_mist,mild,north,moderate,6.5,0.3,2.0,1.3,True,0,3.0,Ground-hugging mist obscures the perimeter markers.
1840-10-29,dens_mist,mild,east,moderate,8.2,0.3,2.0,1.3,True,0,3.0,The mist comes with an unnatural stillness.
1840-10-30,clear,mild,west,moderate,5.4,1.0,1.5,1.5,True,1,1.0,Wind from the west carries a distant low tone. Residual effects of yesterday's dens mist persist.
1840-10-31,fog,mild,east,light,6.4,0.5,1.3,1.1,True,2,2.0,
1840-11-01,clear,cool,south,strong,5.0,1.0,1.12,1.0,True,3,1.5,
1840-11-02,clear,mild,east,light,5.0,1.0,1.0,1.0,False,4,1.0,
1840-11-03,clear,cool,east,moderate,5.0,1.0,1.0,1.0,False,5,1.0,
1840-11-04,overcast,mild,calm,calm,5.0,0.9,1.1,1.0,False,6,1.0,
1840-11-05,overcast,cool,east,light,5.0,0.9,1.1,1.0,False,7,1.0,
1840-11-06,overcast,mild,west,moderate,5.0,0.9,1.1,1.5,False,8,1.0,Wind from the west carries a distant low tone.
1840-11-07,overcast,mild,south,light,5.0,0.9,1.1,1.0,False,9,1.0,
1840-11-08,clear,mild,calm,calm,5.0,1.0,1.0,1.0,False,10,1.0,
1840-11-09,rain,cool,east,light,8.8,0.7,1.2,1.0,False,11,1.0,
1840-11-10,clear,mild,west,moderate,5.9,1.0,1.0,1.5,False,12,1.0,Wind from the west carries a distant low tone.
1840-11-11,overcast,cool,calm,calm,5.0,0.9,1.1,1.0,False,13,1.0,
1840-11-12,overcast,cool,north,light,5.0,0.9,1.1,1.0,False,14,1.0,
1840-11-13,fog,cool,north,light,6.5,0.5,1.3,1.1,False,15,1.0,
1840-11-14,overcast,cool,west,moderate,5.5,0.9,1.1,1.5,False,16,1.0,Wind from the west carries a distant low tone.
1840-11-15,overcast,cold,south,moderate,5.0,0.9,1.1,1.0,False,17,1.0,
1840-11-16,rain,cold,north,moderate,10.3,0.7,1.2,1.0,False,18,1.0,
1840-11-17,clear,cool,south,moderate,7.5,1.0,1.0,1.0,False,19,1.0,
1840-11-18,fog,mild,west,light,8.0,0.5,1.3,1.65,False,20,1.0,
1840-11-19,overcast,mild,south,strong,7.1,0.9,1.1,1.0,False,21,1.0,
1840-11-20,clear,cool,west,light,5.0,1.0,1.0,1.5,False,22,1.0,
1840-11-21,rain,cold,north,strong,12.4,0.7,1.2,1.0,False,23,1.0,
1840-11-22,dens_mist,mild,south,light,13.9,0.3,2.0,1.3,True,0,3.0,Mist rises from the south before dawn.
1840-11-23,clear,mild,north,strong,11.0,1.0,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1840-11-24,fog,cold,north,light,12.2,0.5,1.3,1.1,True,2,2.0,
1840-11-25,clear,mild,west,light,9.4,1.0,1.12,1.5,True,3,1.5,
1840-11-26,rain,cool,north,light,15.1,0.7,1.2,1.0,False,4,1.0,
1840-11-27,fog,mild,east,light,15.9,0.5,1.3,1.1,False,5,1.0,
1840-11-28,clear,cold,south,moderate,13.0,1.0,1.0,1.0,False,6,1.0,
1840-11-29,clear,mild,west,light,10.1,1.0,1.0,1.5,False,7,1.0,
1840-11-30,overcast,mild,east,moderate,9.2,0.9,1.1,1.0,False,8,1.0,
1840-12-01,overcast,cool,east,light,8.3,0.9,1.1,1.0,False,9,1.0,
1840-12-02,clear,cold,west,moderate,5.6,1.0,1.0,1.5,False,10,1.0,Wind from the west carries a distant low tone.
1840-12-03,clear,cold,east,moderate,5.0,1.0,1.0,1.0,False,11,1.0,
1840-12-04,clear,cold,east,moderate,5.0,1.0,1.0,1.0,False,12,1.0,
1840-12-05,clear,cold,north,moderate,5.0,1.0,1.0,1.0,False,13,1.0,
1840-12-06,clear,cold,east,light,5.0,1.0,1.0,1.0,False,14,1.0,
1840-12-07,clear,cold,south,light,5.0,1.0,1.0,1.0,False,15,1.0,
1840-12-08,fog,cool,west,strong,6.1,0.5,1.3,1.65,False,16,1.0,Wind from the west carries a distant low tone.
1840-12-09,fog,cool,north,moderate,6.7,0.5,1.3,1.1,False,17,1.0,
1840-12-10,clear,cold,west,strong,5.0,1.0,1.0,1.5,False,18,1.0,Wind from the west carries a distant low tone.
1840-12-11,rain,cool,east,strong,9.3,0.7,1.2,1.0,False,19,1.0,
1840-12-12,fog,cold,north,light,10.6,0.5,1.3,1.1,False,20,1.0,
1840-12-13,clear,cool,north,light,7.9,1.0,1.0,1.0,False,21,1.0,
1840-12-14,overcast,cool,calm,calm,7.0,0.9,1.1,1.0,False,22,1.0,
1840-12-15,clear,cold,north,moderate,5.0,1.0,1.0,1.0,False,23,1.0,
1840-12-16,rain,cool,east,moderate,8.4,0.7,1.2,1.0,False,24,1.0,
1840-12-17,overcast,cold,west,moderate,7.5,0.9,1.1,1.5,False,25,1.0,Wind from the west carries a distant low tone.
1840-12-18,clear,cool,south,light,5.0,1.0,1.0,1.0,False,26,1.0,
1840-12-19,overcast,cold,south,moderate,5.0,0.9,1.1,1.0,False,27,1.0,
1840-12-20,overcast,cool,west,strong,5.0,0.9,1.1,1.5,False,28,1.0,Wind from the west carries a distant low tone.
1840-12-21,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,29,1.0,
1840-12-22,clear,cold,east,light,5.0,1.0,1.0,1.0,False,30,1.0,
1840-12-23,dens_mist,cool,north,moderate,6.1,0.3,2.0,1.3,True,0,3.0,Mist rises from the south before dawn.
1840-12-24,clear,cold,east,light,5.0,1.0,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1840-12-25,overcast,cold,west,strong,5.0,0.9,1.25,1.5,True,2,2.0,Wind from the west carries a distant low tone.
1840-12-26,overcast,cold,north,light,5.0,0.9,1.12,1.0,True,3,1.5,
1840-12-27,overcast,cold,east,light,5.0,0.9,1.1,1.0,False,4,1.0,
1840-12-28,clear,cold,north,moderate,5.0,1.0,1.0,1.0,False,5,1.0,
1840-12-29,clear,cold,south,light,5.0,1.0,1.0,1.0,False,6,1.0,
1840-12-30,overcast,cold,calm,calm,5.0,0.9,1.1,1.0,False,7,1.0,
1840-12-31,clear,cool,calm,calm,5.0,1.0,1.0,1.0,False,8,1.0,
1841-01-01,clear,cold,west,strong,5.0,1.0,1.0,1.5,False,9,1.0,Wind from the west carries a distant low tone.
1841-01-02,overcast,cold,west,moderate,5.0,0.9,1.1,1.5,False,10,1.0,Wind from the west carries a distant low tone.
1841-01-03,fog,cold,calm,calm,6.3,0.5,1.3,1.1,False,11,1.0,
1841-01-04,overcast,cold,north,light,5.4,0.9,1.1,1.0,False,12,1.0,
1841-01-05,clear,cold,east,light,5.0,1.0,1.0,1.0,False,13,1.0,
1841-01-06,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,14,1.0,
1841-01-07,overcast,cool,north,light,5.0,0.9,1.1,1.0,False,15,1.0,
1841-01-08,overcast,cold,west,moderate,5.0,0.9,1.1,1.5,False,16,1.0,Wind from the west carries a distant low tone.
1841-01-09,clear,cool,south,light,5.0,1.0,1.0,1.0,False,17,1.0,
1841-01-10,overcast,cold,south,strong,5.0,0.9,1.1,1.0,False,18,1.0,
1841-01-11,fog,cold,north,moderate,6.3,0.5,1.3,1.1,False,19,1.0,
1841-01-12,overcast,cold,south,light,5.4,0.9,1.1,1.0,False,20,1.0,
1841-01-13,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,21,1.0,
1841-01-14,fog,cold,south,moderate,5.6,0.5,1.3,1.1,False,22,1.0,
1841-01-15,clear,cold,east,moderate,5.0,1.0,1.0,1.0,False,23,1.0,
1841-01-16,overcast,cold,east,light,5.0,0.9,1.1,1.0,False,24,1.0,
1841-01-17,fog,cold,east,moderate,5.6,0.5,1.3,1.1,False,25,1.0,
1841-01-18,dens_mist,cold,west,light,8.1,0.3,2.0,1.95,True,0,3.0,Ground-hugging mist obscures the perimeter markers.
1841-01-19,overcast,cold,north,strong,7.2,0.9,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1841-01-20,overcast,cool,south,light,6.3,0.9,1.25,1.0,True,2,2.0,
1841-01-21,clear,cool,north,light,5.0,1.0,1.12,1.0,True,3,1.5,
1841-01-22,clear,cold,east,light,5.0,1.0,1.0,1.0,False,4,1.0,
1841-01-23,clear,cold,west,moderate,5.0,1.0,1.0,1.5,False,5,1.0,Wind from the west carries a distant low tone.
1841-01-24,rain,cold,north,light,9.6,0.7,1.2,1.0,False,6,1.0,
1841-01-25,overcast,cold,south,light,8.7,0.9,1.1,1.0,False,7,1.0,
1841-01-26,clear,cool,calm,calm,6.0,1.0,1.0,1.0,False,8,1.0,
1841-01-27,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,9,1.0,
1841-01-28,fog,cold,calm,calm,5.7,0.5,1.3,1.1,False,10,1.0,
1841-01-29,clear,cool,calm,calm,5.0,1.0,1.0,1.0,False,11,1.0,
1841-01-30,clear,cool,south,light,5.0,1.0,1.0,1.0,False,12,1.0,
1841-01-31,overcast,cold,calm,calm,5.0,0.9,1.1,1.0,False,13,1.0,
1841-02-01,overcast,cool,north,light,5.0,0.9,1.1,1.0,False,14,1.0,
1841-02-02,clear,cold,north,light,5.0,1.0,1.0,1.0,False,15,1.0,
1841-02-03,fog,cold,west,moderate,5.5,0.5,1.3,1.65,False,16,1.0,Wind from the west carries a distant low tone.
1841-02-04,clear,cold,east,light,5.0,1.0,1.0,1.0,False,17,1.0,
1841-02-05,clear,cold,east,moderate,5.0,1.0,1.0,1.0,False,18,1.0,
1841-02-06,fog,cold,east,moderate,6.5,0.5,1.3,1.1,False,19,1.0,
1841-02-07,clear,cold,west,light,5.0,1.0,1.0,1.5,False,20,1.0,
1841-02-08,fog,cold,north,moderate,5.5,0.5,1.3,1.1,False,21,1.0,
1841-02-09,clear,cool,south,light,5.0,1.0,1.0,1.0,False,22,1.0,
1841-02-10,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,23,1.0,
1841-02-11,clear,cold,east,light,5.0,1.0,1.0,1.0,False,24,1.0,
1841-02-12,overcast,cool,east,moderate,5.0,0.9,1.1,1.0,False,25,1.0,
1841-02-13,overcast,cold,south,moderate,5.0,0.9,1.1,1.0,False,26,1.0,
1841-02-14,clear,cold,north,light,5.0,1.0,1.0,1.0,False,27,1.0,
1841-02-15,fog,cold,west,moderate,6.1,0.5,1.3,1.65,False,28,1.0,Wind from the west carries a distant low tone.
1841-02-16,clear,cold,east,strong,5.0,1.0,1.0,1.0,False,29,1.0,
1841-02-17,overcast,cool,east,light,5.0,0.9,1.1,1.0,False,30,1.0,
1841-02-18,clear,cold,west,light,5.0,1.0,1.0,1.5,False,31,1.0,
1841-02-19,clear,cool,east,light,5.0,1.0,1.0,1.0,False,32,1.0,
1841-02-20,overcast,cool,south,moderate,5.0,0.9,1.1,1.0,False,33,1.0,
1841-02-21,rain,cold,west,light,10.6,0.7,1.2,1.5,False,34,1.0,
1841-02-22,overcast,cool,calm,calm,9.7,0.9,1.1,1.0,False,35,1.0,
1841-02-23,overcast,cold,south,light,8.8,0.9,1.1,1.0,False,36,1.0,
1841-02-24,overcast,cold,west,strong,7.9,0.9,1.1,1.5,False,37,1.0,Wind from the west carries a distant low tone.
1841-02-25,overcast,cold,north,light,7.0,0.9,1.1,1.0,False,38,1.0,
1841-02-26,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,39,1.0,
1841-02-27,fog,cool,west,moderate,5.8,0.5,1.3,1.65,False,40,1.0,Wind from the west carries a distant low tone.
1841-02-28,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,41,1.0,
1841-03-01,clear,cold,east,moderate,5.0,1.0,1.0,1.0,False,42,1.0,
1841-03-02,rain,cool,calm,calm,9.5,0.7,1.2,1.0,False,43,1.0,
1841-03-03,clear,cold,west,light,6.1,1.0,1.0,1.5,False,44,1.0,
1841-03-04,overcast,mild,west,light,5.0,0.9,1.1,1.5,False,45,1.0,
1841-03-05,dens_mist,cool,west,light,6.5,0.3,2.0,1.95,True,0,3.0,Mist so thick the moat cannot be seen from ten paces.
1841-03-06,clear,mild,south,light,5.0,1.0,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1841-03-07,overcast,cool,north,moderate,5.0,0.9,1.25,1.0,True,2,2.0,
1841-03-08,rain,cool,calm,calm,10.0,0.7,1.2,1.0,True,3,1.5,
1841-03-09,rain,cold,calm,calm,16.3,0.7,1.2,1.0,False,4,1.0,
1841-03-10,fog,cool,south,light,17.7,0.5,1.3,1.1,False,5,1.0,
1841-03-11,clear,cool,east,moderate,14.4,1.0,1.0,1.0,False,6,1.0,
1841-03-12,rain,cool,north,strong,22.0,0.7,1.2,1.0,False,7,1.0,
1841-03-13,clear,cool,west,moderate,18.7,1.0,1.0,1.5,False,8,1.0,Wind from the west carries a distant low tone.
1841-03-14,rain,mild,calm,calm,26.1,0.7,1.2,1.0,False,9,1.0,
1841-03-15,clear,mild,east,light,22.7,1.0,1.0,1.0,False,10,1.0,
1841-03-16,clear,cold,calm,calm,19.4,1.0,1.0,1.0,False,11,1.0,
1841-03-17,rain,mild,north,moderate,23.4,0.7,1.2,1.0,False,12,1.0,
1841-03-18,clear,mild,north,light,20.0,1.0,1.0,1.0,False,13,1.0,
1841-03-19,fog,mild,north,light,21.1,0.5,1.3,1.1,False,14,1.0,
1841-03-20,fog,cold,north,strong,22.4,0.5,1.3,1.1,False,15,1.0,
1841-03-21,overcast,cool,north,moderate,21.3,0.9,1.1,1.0,False,16,1.0,
1841-03-22,dens_mist,cool,east,strong,22.9,0.3,2.0,1.3,True,0,3.0,"A pale mist drifts from the dens, carrying no smell."
1841-03-23,clear,cool,south,light,19.5,1.0,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1841-03-24,clear,cool,south,light,16.2,1.0,1.25,1.0,True,2,2.0,
1841-03-25,clear,mild,north,moderate,12.9,1.0,1.12,1.0,True,3,1.5,
1841-03-26,overcast,mild,east,strong,11.7,0.9,1.1,1.0,False,4,1.0,
1841-03-27,overcast,cool,north,light,10.6,0.9,1.1,1.0,False,5,1.0,
1841-03-28,overcast,mild,calm,calm,9.5,0.9,1.1,1.0,False,6,1.0,
1841-03-29,overcast,cool,east,light,8.4,0.9,1.1,1.0,False,7,1.0,
1841-03-30,fog,cool,west,moderate,9.4,0.5,1.3,1.65,False,8,1.0,Wind from the west carries a distant low tone.
1841-03-31,overcast,cool,south,strong,8.3,0.9,1.1,1.0,False,9,1.0,
1841-04-01,clear,cool,east,moderate,5.0,1.0,1.0,1.0,False,10,1.0,
1841-04-02,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,11,1.0,
1841-04-03,clear,cool,north,moderate,5.0,1.0,1.0,1.0,False,12,1.0,
1841-04-04,rain,cool,east,light,10.6,0.7,1.2,1.0,False,13,1.0,
1841-04-05,overcast,mild,north,light,9.5,0.9,1.1,1.0,False,14,1.0,
1841-04-06,fog,cool,south,moderate,10.5,0.5,1.3,1.1,False,15,1.0,
1841-04-07,clear,cool,south,light,7.2,1.0,1.0,1.0,False,16,1.0,
1841-04-08,rain,cool,north,strong,11.6,0.7,1.2,1.0,False,17,1.0,
1841-04-09,clear,cold,north,moderate,8.3,1.0,1.0,1.0,False,18,1.0,
1841-04-10,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,19,1.0,
1841-04-11,rain,cold,calm,calm,8.4,0.7,1.2,1.0,False,20,1.0,
1841-04-12,dens_mist,cool,calm,calm,10.7,0.3,2.0,1.3,True,0,3.0,The mist comes with an unnatural stillness.
1841-04-13,clear,cold,calm,calm,7.4,1.0,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1841-04-14,overcast,cool,west,light,6.3,0.9,1.25,1.5,True,2,2.0,
1841-04-15,fog,cold,calm,calm,7.4,0.5,1.3,1.1,True,3,1.5,
1841-04-16,overcast,cool,east,moderate,6.3,0.9,1.1,1.0,False,4,1.0,
1841-04-17,overcast,cool,north,light,5.2,0.9,1.1,1.0,False,5,1.0,
1841-04-18,clear,cool,west,moderate,5.0,1.0,1.0,1.5,False,6,1.0,Wind from the west carries a distant low tone.
1841-04-19,clear,cold,north,moderate,5.0,1.0,1.0,1.0,False,7,1.0,
1841-04-20,overcast,cool,west,light,5.0,0.9,1.1,1.5,False,8,1.0,
1841-04-21,overcast,cool,south,light,5.0,0.9,1.1,1.0,False,9,1.0,
1841-04-22,clear,cool,calm,calm,5.0,1.0,1.0,1.0,False,10,1.0,
1841-04-23,rain,mild,west,light,9.2,0.7,1.2,1.5,False,11,1.0,
1841-04-24,rain,cool,calm,calm,14.3,0.7,1.2,1.0,False,12,1.0,
1841-04-25,clear,cool,east,moderate,10.9,1.0,1.0,1.0,False,13,1.0,
1841-04-26,overcast,mild,south,light,9.8,0.9,1.1,1.0,False,14,1.0,
1841-04-27,rain,mild,west,moderate,16.3,0.7,1.2,1.5,False,15,1.0,Wind from the west carries a distant low tone.
1841-04-28,overcast,cold,south,light,15.2,0.9,1.1,1.0,False,16,1.0,
1841-04-29,clear,cool,south,strong,11.8,1.0,1.0,1.0,False,17,1.0,
1841-04-30,fog,cold,calm,calm,13.3,0.5,1.3,1.1,False,18,1.0,
1841-05-01,overcast,cool,north,light,12.2,0.9,1.1,1.0,False,19,1.0,
1841-05-02,clear,mild,north,light,8.9,1.0,1.0,1.0,False,20,1.0,
1841-05-03,clear,mild,west,light,5.5,1.0,1.0,1.5,False,21,1.0,
1841-05-04,clear,cool,east,light,5.0,1.0,1.0,1.0,False,22,1.0,
1841-05-05,clear,cool,west,moderate,5.0,1.0,1.0,1.5,False,23,1.0,Wind from the west carries a distant low tone.
1841-05-06,overcast,mild,calm,calm,5.0,0.9,1.1,1.0,False,24,1.0,
1841-05-07,clear,cool,calm,calm,5.0,1.0,1.0,1.0,False,25,1.0,
1841-05-08,dens_mist,cool,calm,calm,7.5,0.3,2.0,1.3,True,0,3.0,Ground-hugging mist obscures the perimeter markers.
1841-05-09,rain,cold,west,moderate,15.1,0.7,1.5,1.5,True,1,1.0,Wind from the west carries a distant low tone. Residual effects of yesterday's dens mist persist.
1841-05-10,overcast,mild,west,light,14.0,0.9,1.25,1.5,True,2,2.0,
1841-05-11,clear,cold,south,strong,10.6,1.0,1.12,1.0,True,3,1.5,
1841-05-12,clear,cold,calm,calm,7.3,1.0,1.0,1.0,False,4,1.0,
1841-05-13,fog,mild,south,light,8.2,0.5,1.3,1.1,False,5,1.0,
1841-05-14,overcast,mild,south,light,7.1,0.9,1.1,1.0,False,6,1.0,
1841-05-15,overcast,mild,east,moderate,6.0,0.9,1.1,1.0,False,7,1.0,
1841-05-16,clear,cool,south,light,5.0,1.0,1.0,1.0,False,8,1.0,
1841-05-17,overcast,mild,east,moderate,5.0,0.9,1.1,1.0,False,9,1.0,
1841-05-18,fog,cold,east,moderate,6.0,0.5,1.3,1.1,False,10,1.0,
1841-05-19,fog,cold,south,light,6.6,0.5,1.3,1.1,False,11,1.0,
1841-05-20,rain,cool,calm,calm,12.3,0.7,1.2,1.0,False,12,1.0,
1841-05-21,rain,cool,north,moderate,19.1,0.7,1.2,1.0,False,13,1.0,
1841-05-22,overcast,cool,calm,calm,18.0,0.9,1.1,1.0,False,14,1.0,
1841-05-23,clear,cold,north,light,14.6,1.0,1.0,1.0,False,15,1.0,
1841-05-24,clear,cold,east,moderate,11.3,1.0,1.0,1.0,False,16,1.0,
1841-05-25,overcast,cold,north,moderate,10.2,0.9,1.1,1.0,False,17,1.0,
1841-05-26,clear,mild,east,light,6.9,1.0,1.0,1.0,False,18,1.0,
1841-05-27,clear,cool,west,moderate,5.0,1.0,1.0,1.5,False,19,1.0,Wind from the west carries a distant low tone.
1841-05-28,clear,cool,north,light,5.0,1.0,1.0,1.0,False,20,1.0,
1841-05-29,overcast,cold,south,light,5.0,0.9,1.1,1.0,False,21,1.0,
1841-05-30,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,22,1.0,
1841-05-31,overcast,cool,calm,calm,5.0,0.9,1.1,1.0,False,23,1.0,
1841-06-01,clear,warm,west,light,5.0,1.0,1.0,1.5,False,24,1.0,
1841-06-02,clear,warm,south,moderate,5.0,1.0,1.0,1.0,False,25,1.0,
1841-06-03,overcast,warm,west,light,5.0,0.9,1.1,1.5,False,26,1.0,
1841-06-04,overcast,warm,south,strong,5.0,0.9,1.1,1.0,False,27,1.0,
1841-06-05,rain,warm,calm,calm,9.1,0.7,1.2,1.0,False,28,1.0,
1841-06-06,rain,warm,calm,calm,13.4,0.7,1.2,1.0,False,29,1.0,
1841-06-07,dens_mist,warm,west,light,14.8,0.3,2.0,1.95,True,0,3.0,The mist comes with an unnatural stillness.
1841-06-08,clear,warm,north,light,11.8,1.0,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1841-06-09,rain,warm,south,moderate,18.2,0.7,1.25,1.0,True,2,2.0,
1841-06-10,overcast,warm,south,moderate,17.2,0.9,1.12,1.0,True,3,1.5,
1841-06-11,overcast,warm,calm,calm,16.2,0.9,1.1,1.0,False,4,1.0,
1841-06-12,clear,warm,south,light,13.2,1.0,1.0,1.0,False,5,1.0,
1841-06-13,rain,warm,south,moderate,18.6,0.7,1.2,1.0,False,6,1.0,
1841-06-14,clear,warm,calm,calm,15.6,1.0,1.0,1.0,False,7,1.0,
1841-06-15,clear,mild,east,light,12.6,1.0,1.0,1.0,False,8,1.0,
1841-06-16,fog,warm,west,light,13.5,0.5,1.3,1.65,False,9,1.0,
1841-06-17,fog,mild,north,light,14.1,0.5,1.3,1.1,False,10,1.0,
1841-06-18,clear,mild,south,light,11.1,1.0,1.0,1.0,False,11,1.0,
1841-06-19,clear,warm,north,light,8.1,1.0,1.0,1.0,False,12,1.0,
1841-06-20,clear,mild,north,moderate,5.1,1.0,1.0,1.0,False,13,1.0,
1841-06-21,rain,warm,north,light,11.7,0.7,1.2,1.0,False,14,1.0,
1841-06-22,overcast,warm,calm,calm,10.7,0.9,1.1,1.0,False,15,1.0,
1841-06-23,overcast,warm,north,light,9.7,0.9,1.1,1.0,False,16,1.0,
1841-06-24,clear,warm,south,light,6.7,1.0,1.0,1.0,False,17,1.0,
1841-06-25,clear,warm,south,light,5.0,1.0,1.0,1.0,False,18,1.0,
1841-06-26,clear,warm,calm,calm,5.0,1.0,1.0,1.0,False,19,1.0,
1841-06-27,overcast,mild,north,light,5.0,0.9,1.1,1.0,False,20,1.0,
1841-06-28,clear,warm,south,moderate,5.0,1.0,1.0,1.0,False,21,1.0,
1841-06-29,fog,warm,south,light,5.8,0.5,1.3,1.1,False,22,1.0,
1841-06-30,overcast,warm,west,light,5.0,0.9,1.1,1.5,False,23,1.0,
1841-07-01,dens_mist,mild,calm,calm,7.5,0.3,2.0,1.3,True,0,3.0,Ground-hugging mist obscures the perimeter markers.
1841-07-02,rain,mild,west,light,14.6,0.7,1.5,1.5,True,1,1.0,Residual effects of yesterday's dens mist persist.
1841-07-03,clear,warm,north,moderate,11.6,1.0,1.25,1.0,True,2,2.0,
1841-07-04,overcast,warm,east,strong,10.6,0.9,1.12,1.0,True,3,1.5,
1841-07-05,rain,warm,north,moderate,17.6,0.7,1.2,1.0,False,4,1.0,
1841-07-06,fog,mild,south,light,18.4,0.5,1.3,1.1,False,5,1.0,
1841-07-07,overcast,warm,west,moderate,17.4,0.9,1.1,1.5,False,6,1.0,Wind from the west carries a distant low tone.
1841-07-08,overcast,warm,east,moderate,16.4,0.9,1.1,1.0,False,7,1.0,
1841-07-09,overcast,warm,west,light,15.4,0.9,1.1,1.5,False,8,1.0,
1841-07-10,clear,warm,south,moderate,12.4,1.0,1.0,1.0,False,9,1.0,
1841-07-11,overcast,warm,north,strong,11.4,0.9,1.1,1.0,False,10,1.0,
1841-07-12,dens_mist,warm,south,moderate,12.4,0.3,2.0,1.3,True,0,3.0,The mist comes with an unnatural stillness.
1841-07-13,clear,warm,west,moderate,9.4,1.0,1.5,1.5,True,1,1.0,Wind from the west carries a distant low tone. Residual effects of yesterday's dens mist persist.
1841-07-14,clear,warm,south,moderate,6.4,1.0,1.25,1.0,True,2,2.0,
1841-07-15,clear,warm,north,light,5.0,1.0,1.12,1.0,True,3,1.5,
1841-07-16,rain,warm,north,moderate,9.7,0.7,1.2,1.0,False,4,1.0,
1841-07-17,clear,mild,west,moderate,6.7,1.0,1.0,1.5,False,5,1.0,Wind from the west carries a distant low tone.
1841-07-18,clear,mild,south,moderate,5.0,1.0,1.0,1.0,False,6,1.0,
1841-07-19,clear,warm,north,moderate,5.0,1.0,1.0,1.0,False,7,1.0,
1841-07-20,rain,warm,east,moderate,12.6,0.7,1.2,1.0,False,8,1.0,
1841-07-21,fog,mild,east,moderate,13.7,0.5,1.3,1.1,False,9,1.0,
1841-07-22,dens_mist,warm,south,light,15.1,0.3,2.0,1.3,True,0,3.0,Ground-hugging mist obscures the perimeter markers.
1841-07-23,clear,warm,west,strong,12.1,1.0,1.5,1.5,True,1,1.0,Wind from the west carries a distant low tone. Residual effects of yesterday's dens mist persist.
1841-07-24,overcast,warm,south,moderate,11.1,0.9,1.25,1.0,True,2,2.0,
1841-07-25,clear,warm,west,moderate,8.1,1.0,1.12,1.5,True,3,1.5,Wind from the west carries a distant low tone.
1841-07-26,fog,warm,east,light,9.0,0.5,1.3,1.1,False,4,1.0,
1841-07-27,clear,mild,calm,calm,6.0,1.0,1.0,1.0,False,5,1.0,
1841-07-28,overcast,mild,east,moderate,5.0,0.9,1.1,1.0,False,6,1.0,
1841-07-29,clear,mild,east,light,5.0,1.0,1.0,1.0,False,7,1.0,
1841-07-30,rain,mild,east,moderate,8.6,0.7,1.2,1.0,False,8,1.0,
1841-07-31,clear,warm,north,moderate,5.6,1.0,1.0,1.0,False,9,1.0,
1841-08-01,clear,warm,north,light,5.0,1.0,1.0,1.0,False,10,1.0,
1841-08-02,clear,warm,east,strong,5.0,1.0,1.0,1.0,False,11,1.0,
1841-08-03,overcast,mild,east,light,5.0,0.9,1.1,1.0,False,12,1.0,
1841-08-04,rain,warm,east,strong,10.4,0.7,1.2,1.0,False,13,1.0,
1841-08-05,clear,warm,south,moderate,7.4,1.0,1.0,1.0,False,14,1.0,
1841-08-06,clear,warm,east,moderate,5.0,1.0,1.0,1.0,False,15,1.0,
1841-08-07,clear,warm,north,light,5.0,1.0,1.0,1.0,False,16,1.0,
1841-08-08,clear,warm,south,moderate,5.0,1.0,1.0,1.0,False,17,1.0,
1841-08-09,fog,warm,east,moderate,6.0,0.5,1.3,1.1,False,18,1.0,
1841-08-10,clear,mild,north,moderate,5.0,1.0,1.0,1.0,False,19,1.0,
1841-08-11,overcast,warm,west,moderate,5.0,0.9,1.1,1.5,False,20,1.0,Wind from the west carries a distant low tone.
1841-08-12,overcast,warm,calm,calm,5.0,0.9,1.1,1.0,False,21,1.0,
1841-08-13,overcast,warm,east,light,5.0,0.9,1.1,1.0,False,22,1.0,
1841-08-14,overcast,warm,south,moderate,5.0,0.9,1.1,1.0,False,23,1.0,
