event_id,coder_id,event_year,event_type,event_description,previous_stage,subsequent_stage,is_turning_point
SY-7604-896-6389,SY-7604,896,education,Educational activity: certification,early,early,False
SY-7604-899-6710,SY-7604,899,project_completion,Project completed: exceptional quality,early,early,False
SY-7604-900-3167,SY-7604,900,job_change,Changed positions: internal transfer,mid,mid,False
SY-7604-902-7614,SY-7604,902,job_change,Changed positions: internal transfer,mid,mid,False
SY-7604-905-6621,SY-7604,905,project_completion,Project completed: exceptional quality,mid,mid,False
SY-7604-906-4619,SY-7604,906,job_change,Changed positions: internal transfer,mid,mid,True
IM-3169-894-4060,IM-3169,894,recognition,Recognition received: award,early,early,False
IM-3169-894-4847,IM-3169,894,project_completion,Project completed: delayed but completed,early,early,False
IM-3169-895-7696,IM-3169,895,project_completion,Project completed: exceptional quality,early,early,False
IM-3169-895-1783,IM-3169,895,project_completion,Project completed: major success,early,early,False
IM-3169-896-7402,IM-3169,896,project_completion,Project completed: delayed but completed,early,early,False
IM-3169-896-4644,IM-3169,896,recognition,Recognition received: publication,early,early,False
IM-3169-896-3452,IM-3169,896,promotion,Promoted: mid to senior,early,early,False
IM-3169-897-1415,IM-3169,897,project_completion,Project completed: delayed but completed,early,early,False
IM-3169-897-8808,IM-3169,897,promotion,Promoted: lead to director,early,early,False
IM-3169-897-8911,IM-3169,897,recognition,Recognition received: commendation,early,early,False
IM-3169-898-8045,IM-3169,898,promotion,Promoted: lead to director,early,early,True
IM-3169-898-1628,IM-3169,898,project_completion,Project completed: major success,early,early,False
IM-3169-899-4801,IM-3169,899,project_completion,Project completed: delayed but completed,early,early,False
IM-3169-900-3208,IM-3169,900,extended_leave,Extended leave: burnout,mid,post,True
IM-3169-901-4503,IM-3169,901,project_completion,Project completed: delayed but completed,mid,mid,True
IM-3169-901-8730,IM-3169,901,project_failure,Project outcome: abandoned,mid,mid,False
IM-3169-904-6191,IM-3169,904,project_failure,Project outcome: scope failure,mid,mid,True
IM-3169-906-6258,IM-3169,906,extended_leave,Extended leave: burnout,mid,post,True
IM-3169-907-4892,IM-3169,907,job_change,Changed positions: promotion move,late,late,False
IM-3169-909-6665,IM-3169,909,demotion,Position change: restructuring,late,late,False
IM-3169-910-8178,IM-3169,910,job_change,Changed positions: internal transfer,late,late,True
BD-9739-891-8859,BD-9739,891,education,Educational activity: course,early,early,False
BD-9739-892-7324,BD-9739,892,project_completion,Project completed: on time,early,early,True
BD-9739-893-3284,BD-9739,893,education,Educational activity: degree,early,early,False
BD-9739-894-6160,BD-9739,894,education,Educational activity: certification,early,early,False
BD-9739-895-3891,BD-9739,895,project_completion,Project completed: on time,early,early,False
BD-9739-899-8832,BD-9739,899,project_completion,Project completed: minor success,mid,mid,False
BD-9739-903-1238,BD-9739,903,job_change,Changed positions: involuntary departure,mid,mid,True
BD-9739-904-3979,BD-9739,904,project_completion,Project completed: delayed but completed,late,late,False
BD-9739-908-5294,BD-9739,908,recognition,Recognition received: patent,late,post,True
CD-9263-894-8668,CD-9263,894,education,Educational activity: course,early,early,False
CD-9263-895-5064,CD-9263,895,project_completion,Project completed: exceptional quality,early,early,False
CD-9263-897-9563,CD-9263,897,education,Educational activity: self study,early,early,False
CD-9263-898-3954,CD-9263,898,project_completion,Project completed: exceptional quality,early,early,False
CD-9263-899-5369,CD-9263,899,project_completion,Project completed: minor success,mid,mid,False
CD-9263-903-3506,CD-9263,903,education,Educational activity: conference,mid,mid,True
CD-9263-904-8898,CD-9263,904,education,Educational activity: workshop,mid,mid,False
CD-9263-904-7809,CD-9263,904,project_completion,Project completed: on time,mid,mid,False
CD-9263-906-8249,CD-9263,906,recognition,Recognition received: award,late,late,False
CD-9263-906-8329,CD-9263,906,recognition,Recognition received: award,late,late,False
CD-9263-907-3502,CD-9263,907,promotion,Promoted: junior to mid,late,late,False
CD-9263-907-3141,CD-9263,907,promotion,Promoted: senior to lead,late,post,True
NW-6992-890-8429,NW-6992,890,project_completion,Project completed: delayed but completed,early,early,False
NW-6992-892-5751,NW-6992,892,project_completion,Project completed: major success,early,early,True
NW-6992-895-4060,NW-6992,895,education,Educational activity: conference,early,early,False
NW-6992-896-4528,NW-6992,896,project_completion,Project completed: exceptional quality,mid,mid,True
NW-6992-899-3994,NW-6992,899,education,Educational activity: self study,mid,mid,False
NW-6992-901-5091,NW-6992,901,job_change,Changed positions: involuntary departure,mid,mid,True
NW-6992-902-8249,NW-6992,902,project_completion,Project completed: delayed but completed,mid,mid,True
NW-6992-904-5193,NW-6992,904,recognition,Recognition received: patent,late,late,False
NW-6992-905-6226,NW-6992,905,project_completion,Project completed: exceptional quality,late,late,False
NW-6992-907-4388,NW-6992,907,recognition,Recognition received: award,late,late,False
NW-6992-908-1188,NW-6992,908,recognition,Recognition received: publication,late,late,False
NW-6992-908-5927,NW-6992,908,recognition,Recognition received: industry recognition,late,late,False
SY-7594-907-7931,SY-7594,907,job_change,Changed positions: involuntary departure,mid,mid,False
SY-7594-908-2266,SY-7594,908,education,Educational activity: degree,mid,mid,True
SY-7594-909-4613,SY-7594,909,education,Educational activity: self study,mid,mid,False
SY-7594-910-9881,SY-7594,910,project_completion,Project completed: exceptional quality,mid,mid,False
IM-3418-880-8122,IM-3418,880,job_change,Changed positions: involuntary departure,early,early,True
IM-3418-881-9534,IM-3418,881,project_failure,Project outcome: major bugs,early,early,False
IM-3418-882-4301,IM-3418,882,job_change,Changed positions: involuntary departure,early,early,False
IM-3418-883-2270,IM-3418,883,project_failure,Project outcome: delivered poorly,early,early,True
IM-3418-884-2167,IM-3418,884,job_change,Changed positions: promotion move,early,early,True
IM-3418-885-9732,IM-3418,885,project_failure,Project outcome: delivered poorly,early,early,False
IM-3418-886-4691,IM-3418,886,recognition,Recognition received: award,mid,mid,True
IM-3418-887-3685,IM-3418,887,project_completion,Project completed: on time,mid,mid,False
IM-3418-888-8204,IM-3418,888,project_completion,Project completed: major success,mid,mid,False
IM-3418-889-2393,IM-3418,889,project_completion,Project completed: exceptional quality,mid,mid,False
IM-3418-889-1996,IM-3418,889,recognition,Recognition received: commendation,mid,mid,False
IM-3418-891-2883,IM-3418,891,recognition,Recognition received: patent,mid,mid,False
IM-3418-892-9082,IM-3418,892,education,Educational activity: course,mid,mid,False
IM-3418-893-8826,IM-3418,893,project_completion,Project completed: delayed but completed,late,late,False
IM-3418-895-3537,IM-3418,895,promotion,Promoted: lead to director,late,late,True
IM-3418-896-6044,IM-3418,896,recognition,Recognition received: industry recognition,late,late,True
IM-3418-897-2553,IM-3418,897,project_completion,Project completed: on time,late,late,False
IM-3418-897-6714,IM-3418,897,promotion,Promoted: senior to lead,late,late,False
IM-3418-898-7568,IM-3418,898,project_completion,Project completed: on time,late,late,False
IM-3418-900-7097,IM-3418,900,promotion,Promoted: junior to mid,late,late,False
IM-3418-900-8026,IM-3418,900,recognition,Recognition received: commendation,late,late,True
IM-3418-901-7885,IM-3418,901,recognition,Recognition received: award,late,late,False
IM-3418-902-2150,IM-3418,902,recognition,Recognition received: patent,late,late,True
IM-3418-903-2958,IM-3418,903,recognition,Recognition received: patent,late,late,True
IM-3418-903-3944,IM-3418,903,recognition,Recognition received: publication,late,late,True
IM-3418-905-3343,IM-3418,905,recognition,Recognition received: publication,late,late,True
IM-3418-905-9584,IM-3418,905,promotion,Promoted: mid to senior,late,late,False
IM-3418-906-7637,IM-3418,906,recognition,Recognition received: award,late,late,True
IM-3418-906-6046,IM-3418,906,recognition,Recognition received: commendation,late,late,False
IM-3418-908-5057,IM-3418,908,promotion,Promoted: senior to lead,late,late,True
IM-3418-908-6292,IM-3418,908,promotion,Promoted: junior to mid,late,late,True
IM-3418-909-8487,IM-3418,909,promotion,Promoted: special recognition,late,late,True
NW-3119-897-1213,NW-3119,897,project_completion,Project completed: minor success,early,early,False
NW-3119-897-9599,NW-3119,897,promotion,Promoted: lead to director,early,early,True
NW-3119-898-7018,NW-3119,898,project_completion,Project completed: minor success,early,early,False
NW-3119-898-9322,NW-3119,898,promotion,Promoted: special recognition,early,early,False
NW-3119-899-5923,NW-3119,899,recognition,Recognition received: commendation,early,early,False
NW-3119-899-8876,NW-3119,899,recognition,Recognition received: commendation,early,early,True
NW-3119-899-7579,NW-3119,899,promotion,Promoted: mid to senior,early,early,True
NW-3119-900-7846,NW-3119,900,project_completion,Project completed: exceptional quality,early,early,True
NW-3119-900-1458,NW-3119,900,promotion,Promoted: senior to lead,early,early,True
NW-3119-900-2958,NW-3119,900,project_completion,Project completed: on time,early,early,False
NW-3119-901-4700,NW-3119,901,project_completion,Project completed: on time,early,early,True
NW-3119-901-4211,NW-3119,901,recognition,Recognition received: industry recognition,early,early,False
NW-3119-901-5602,NW-3119,901,promotion,Promoted: mid to senior,early,early,False
NW-3119-902-9023,NW-3119,902,project_completion,Project completed: minor success,early,early,False
NW-3119-902-8754,NW-3119,902,recognition,Recognition received: award,early,early,False
NW-3119-903-4162,NW-3119,903,project_failure,Project outcome: abandoned,mid,mid,True
NW-3119-903-6575,NW-3119,903,project_completion,Project completed: on time,mid,mid,True
NW-3119-904-5477,NW-3119,904,project_completion,Project completed: major success,mid,mid,True
NW-3119-904-6681,NW-3119,904,extended_leave,Extended leave: sabbatical,mid,mid,False
NW-3119-905-6831,NW-3119,905,extended_leave,Extended leave: personal,mid,mid,False
NW-3119-905-4445,NW-3119,905,project_failure,Project outcome: scope failure,mid,mid,False
NW-3119-906-3674,NW-3119,906,project_failure,Project outcome: major bugs,mid,mid,False
IM-6048-888-9582,IM-6048,888,project_completion,Project completed: minor success,early,early,False
IM-6048-890-5201,IM-6048,890,project_completion,Project completed: minor success,early,early,False
IM-6048-891-9136,IM-6048,891,project_completion,Project completed: exceptional quality,early,early,False
IM-6048-892-8633,IM-6048,892,education,Educational activity: conference,early,early,False
IM-6048-893-9942,IM-6048,893,project_completion,Project completed: delayed but completed,early,early,False
IM-6048-894-5506,IM-6048,894,job_change,Changed positions: internal transfer,mid,mid,False
IM-6048-895-9028,IM-6048,895,job_change,Changed positions: voluntary departure,mid,mid,False
IM-6048-895-1654,IM-6048,895,education,Educational activity: certification,mid,mid,False
IM-6048-901-9905,IM-6048,901,recognition,Recognition received: commendation,late,late,False
IM-6048-902-3193,IM-6048,902,project_completion,Project completed: exceptional quality,late,late,False
IM-6048-905-2054,IM-6048,905,recognition,Recognition received: award,late,late,False
IM-6048-908-5305,IM-6048,908,project_completion,Project completed: delayed but completed,late,late,False
NW-6222-899-2961,NW-6222,899,project_failure,Project outcome: cancelled,early,early,False
NW-6222-902-9888,NW-6222,902,extended_leave,Extended leave: sabbatical,early,early,False
NW-6222-903-6747,NW-6222,903,recognition,Recognition received: award,early,early,False
NW-6222-905-4737,NW-6222,905,demotion,Position change: voluntary step down,mid,mid,True
NW-6222-907-9836,NW-6222,907,demotion,Position change: burnout recovery,mid,mid,True
NW-6222-908-5732,NW-6222,908,education,Educational activity: conference,mid,mid,False
